Date,WORLD SMALL CAP
2014-01,243.96316005152363
2014-02,250.80013239493303
2014-03,250.33087801776966
2014-04,244.74673156899328
2014-05,251.61013240317794
2014-06,260.69986746040223
2014-07,256.05493880522704
2014-08,268.1772971532529
2014-09,264.06210739592296
2014-10,270.8054322968205
2014-11,273.446258307854
2014-12,283.4179161833825
2015-01,298.46382492973214
2015-02,318.8703356980193
2015-03,333.86136304299043
2015-04,323.07810392515
2015-05,335.1441230833204
2015-06,326.92048498946156
2015-07,328.30409605234587
2015-08,306.646858820032
2015-09,294.83221870303566
2015-10,315.0784375397457
2015-11,333.347134187734
2015-12,316.080833160463
2016-01,292.74753997159877
2016-02,293.6324610514462
2016-03,303.7323760857667
2016-04,309.40794660046413
2016-05,322.3302360621508
2016-06,317.0374376771791
2016-07,332.3886822077184
2016-08,334.32509928426856
2016-09,336.4567169336951
2016-10,332.2858032686445
2016-11,357.86997323879916
2016-12,368.6749612004843
2017-01,368.16928261604073
2017-02,382.49680397811704
2017-03,383.06344860694554
2017-04,383.9309548781381
2017-05,374.37171441878104
2017-06,375.0363452164452
2017-07,371.10146983253526
2017-08,367.88885517073055
2017-09,384.7436451062522
2017-10,396.16193588218385
2017-11,395.63488462230305
2017-12,398.92102200935983
2018-01,398.19128876026116
2018-02,390.5325546830988
2018-03,387.73650425743267
2018-04,398.4672135422559
2018-05,423.66014190104835
2018-06,422.3723009545741
2018-07,426.66663707910465
2018-08,438.61782761903316
2018-09,433.2845278225168
2018-10,400.2225265268606
2018-11,403.1870190530687
2018-12,362.5535320326865
2019-01,398.4595147366693
2019-02,416.69567073342563
2019-03,420.2069201125963
2019-04,434.3160488418358
2019-05,408.47317041583545
2019-06,423.1622561971404
2019-07,435.38334738426664
2019-08,425.3068012869277
2019-09,438.6916579263505
2019-10,440.62135130068094
2019-11,460.4147785443612
2019-12,468.11406953203436
2020-01,461.0678262959571
2020-02,422.5154078158878
2020-03,335.3557052085471
2020-04,381.21374016290207
2020-05,402.08399916436014
2020-06,408.64055394899634
2020-07,403.3838280962302
2020-08,421.7298244683674
2020-09,420.98650447105956
2020-10,423.80161162927055
2020-11,476.3353986912406
2020-12,500.18320704122834
2021-01,514.235224623972
2021-02,540.5156331265435
2021-03,570.3074242511747
2021-04,578.5763848451697
2021-05,574.7285937247718
2021-06,593.9690393253925
2021-07,590.0712342319912
2021-08,607.3313005486417
2021-09,599.6143257439454
2021-10,622.2752676277682
2021-11,608.9117999861035
2021-12,625.2537601799338
2022-01,586.4321446522289
2022-02,586.6872622136528
2022-03,598.1122817425955
2022-04,581.822218875864
2022-05,572.1476793773977
2022-06,528.016291131129
2022-07,590.8286054710533
2022-08,579.8025286703981
2022-09,534.3503958383611
2022-10,572.349658864851
2022-11,583.454570171749
2022-12,543.8304409470663
2023-01,584.0449605616823
2023-02,586.1068608238005
2023-03,557.8157481203018
2023-04,548.619850064564
2023-05,552.7158104857283
2023-06,574.2846825229026
2023-07,596.2779445043698
