Date,ACWI ex CANADA
2017-04,185.54176956314836
2017-05,183.78415398782707
2017-06,181.87422348332444
2017-07,180.79464654161708
2017-08,179.99111743594116
2017-09,184.40431992249404
2017-10,191.16292481914002
2017-11,190.46518349827272
2017-12,192.04007261806822
2018-01,195.83678151459515
2018-02,191.82012944664137
2018-03,186.08827151996758
2018-04,191.14664990391825
2018-05,197.97844684213837
2018-06,196.8175308931228
2018-07,202.35739301496523
2018-08,205.24084630297256
2018-09,206.52276550385457
2018-10,195.86385837295563
2018-11,198.94022916531122
2018-12,183.24476157692362
2019-01,196.68810574097188
2019-02,203.49443925073277
2019-03,209.09029861648767
2019-04,216.58692070562046
2019-05,204.76950625143235
2019-06,213.52550858211012
2019-07,219.09689429559248
2019-08,216.1761359926788
2019-09,222.95285003440335
2019-10,224.03427899133783
2019-11,232.21862278423978
2019-12,236.19982719071294
2020-01,236.55512778168975
2020-02,219.3218597050383
2020-03,190.46619038831432
2020-04,211.15768684955844
2020-05,217.02917849645226
2020-06,221.78487621349544
2020-07,221.7529746189193
2020-08,232.72740928699483
2020-09,229.81194412121235
2020-10,225.78413053116753
2020-11,246.87979292417043
2020-12,252.64109607185966
2021-01,253.3263994420219
2021-02,259.2015183716729
2021-03,274.66846400792343
2021-04,279.88742270974603
2021-05,279.5479768331605
2021-06,292.1288028051274
2021-07,294.23664449981976
2021-08,303.17054412805805
2021-09,295.90271595000615
2021-10,311.2450490946148
2021-11,312.5302620751569
2021-12,321.64869917800945
2022-01,309.877015699883
2022-02,301.01734737325944
2022-03,310.147679074788
2022-04,300.85306656071174
2022-05,296.49063728658604
2022-06,278.39905444755726
2022-07,305.573022112161
2022-08,298.4892591268343
2022-09,276.9467482000515
2022-10,291.03037284942235
2022-11,301.17951228819885
2022-12,279.2263453316324
2023-01,293.9008421768201
2023-02,292.50066926002654
2023-03,294.58880570562235
2023-04,293.93626304540476
2023-05,301.53929581799497
2023-06,311.7035152120584
2023-07,319.7680238008376
