Date,EAFE ex UK
2014-01,163.4269017273336
2014-02,167.78703535344025
2014-03,168.24392734468168
2014-04,168.27567192558993
2014-05,174.15343619479216
2014-06,175.39822615485045
2014-07,175.61791940254102
2014-08,177.85910004514457
2014-09,179.02331273639763
2014-10,178.31629388100492
2014-11,181.92904163501063
2014-12,180.55586492499916
2015-01,195.33490526551108
2015-02,208.1161755094986
2015-03,216.49760126978944
2015-04,214.52642139316538
2015-05,217.91991518996306
2015-06,208.7569535308665
2015-07,215.0795797183622
2015-08,196.51583392009476
2015-09,186.93575230996734
2015-10,203.9192727382033
2015-11,210.3571882857539
2015-12,203.07173470554085
2016-01,188.5381596268345
2016-02,183.87379941710105
2016-03,187.44221096891292
2016-04,191.63958740836298
2016-05,195.1725096224225
2016-06,189.12127306503922
2016-07,198.45999059809827
2016-08,199.35998344015164
2016-09,200.09031096856936
2016-10,202.37113896908235
2016-11,203.90102260244112
2016-12,211.75510602726033
2017-01,213.41202894351775
2017-02,219.87820617509067
2017-03,224.98497112943562
2017-04,226.82324473961023
2017-05,227.26158418438263
2017-06,224.53206662152522
2017-07,223.61634714030595
2017-08,222.02132806244015
2017-09,228.4395124679689
2017-10,235.79967974280038
2017-11,233.25952653953675
2017-12,233.71698439144893
2018-01,237.54454005295744
2018-02,232.63558026069938
2018-03,225.8611488784235
2018-04,233.9354016305103
2018-05,235.9562204350532
2018-06,232.89221490127858
2018-07,238.923523948342
2018-08,236.7915109288566
2018-09,238.82133163701482
2018-10,224.70741801846694
2018-11,225.32213979609034
2018-12,211.84169644020486
2019-01,224.69774461188146
2019-02,231.80683952522264
2019-03,236.35531751406535
2019-04,243.73811626838085
2019-05,233.95675826772614
2019-06,242.95445451113855
2019-07,245.6086132846043
2019-08,242.92059964967805
2019-09,251.79881085738268
2019-10,255.27474267800605
2019-11,260.9188964088657
2019-12,263.6826235279706
2020-01,262.4017979153124
2020-02,242.27626536635074
2020-03,211.33634728822673
2020-04,225.88738504592158
2020-05,233.40094801312858
2020-06,239.78647577413798
2020-07,233.40542176439013
2020-08,243.2392968908795
2020-09,242.5593057687626
2020-10,234.8283649745756
2020-11,263.68579466587556
2020-12,269.4359048042486
2021-01,268.09735223218735
2021-02,273.76101735763996
2021-03,289.01464749475946
2021-04,290.01634145656544
2021-05,294.49530659031495
2021-06,300.8647255873459
2021-07,303.06855176451126
2021-08,310.28068443172344
2021-09,306.4071353010632
2021-10,313.6033655064204
2021-11,307.8038757447866
2021-12,319.15367198655565
2022-01,304.9243368705967
2022-02,297.5659338972213
2022-03,302.5953296645114
2022-04,296.90265990481976
2022-05,294.0471039854462
2022-06,272.9720087710017
2022-07,294.48728331974064
2022-08,284.9263939769912
2022-09,264.8249249337102
2022-10,276.2931848965368
2022-11,295.3298519095545
2022-12,285.3993190802574
2023-01,303.9699100772609
2023-02,303.5145956093385
2023-03,305.2592768612268
2023-04,307.5890671008422
2023-05,306.3708241126512
2023-06,313.3653826556226
2023-07,320.00674715271543
