Date,G7 INDEX
2006-01,118.27258869566782
2006-02,120.1313069561952
2006-03,120.74178539367534
2006-04,118.96638684043047
2006-05,112.89611304609807
2006-06,113.37764648630618
2006-07,114.10709526327165
2006-08,116.54822445803691
2006-09,119.10305003860937
2006-10,122.32026858187234
2006-11,120.32144316978777
2006-12,123.02140722454398
2007-01,126.26329104224894
2007-02,123.51515226958097
2007-03,124.260061984629
2007-04,126.14727792403107
2007-05,131.83764783896896
2007-06,130.25660928829234
2007-07,125.18214131225459
2007-08,125.9857524474599
2007-09,125.71344664619535
2007-10,126.88200019491299
2007-11,119.90959253254216
2007-12,119.08473590064997
2008-01,109.14059994126077
2008-02,105.156505990958
2008-03,99.6058453609529
2008-04,106.91596231121567
2008-05,108.93217709195363
2008-06,99.18068146555615
2008-07,97.87565448578663
2008-08,102.81579741346921
2008-09,95.8117869120913
2008-10,86.69981835983468
2008-11,81.06633638633922
2008-12,75.82511017838493
2009-01,75.29311642361755
2009-02,68.05248728487123
2009-03,69.7687751277285
2009-04,77.45683476637936
2009-05,78.70197540170763
2009-06,78.92151034111986
2009-07,84.24534654864372
2009-08,86.4405540611619
2009-09,87.8123631730397
2009-10,85.15312550350464
2009-11,87.44468238245649
2009-12,93.30676381413139
2010-01,92.59826604244533
2010-02,95.90637220308534
2010-03,102.65863977594138
2010-04,104.84103645813718
2010-05,103.54549195857139
2010-06,99.44748282876367
2010-07,100.66006298644467
2010-08,99.0759798270286
2010-09,100.45735347343025
2010-10,102.54008332233863
2010-11,107.97859152168992
2010-12,112.1622188362873
2011-01,112.3579679962274
2011-02,115.78829432206881
2011-03,111.15307371549913
2011-04,110.36214290309967
2011-05,111.68289606733616
2011-06,109.27134974679566
2011-07,108.3672574395169
2011-08,100.61022553223286
2011-09,99.48401510521164
2011-10,105.2875738631926
2011-11,107.1902608026987
2011-12,111.18605070669655
2012-01,115.6537647612058
2012-02,118.56482467945524
2012-03,121.1706729121733
2012-04,120.60686886408403
2012-05,118.77787999627586
2012-06,121.13117536292552
2012-07,125.9237663170743
2012-08,126.17827745299435
2012-09,126.8507291953634
2012-10,124.57686590495933
2012-11,125.41174272461198
2012-12,125.91196136711532
2013-01,128.16235475866478
2013-02,133.30062410582264
2013-03,139.57156753138474
2013-04,139.9605456655837
2013-05,143.61580794443933
2013-06,140.2412352515201
2013-07,144.3704599401191
2013-08,141.98573160943474
2013-09,144.64854890220298
2013-10,149.63249675333861
2013-11,152.63580076684067
2013-12,154.35118468295008
2014-01,151.88598517439695
2014-02,155.20561357923407
2014-03,155.5426861940719
2014-04,156.0410287849144
2014-05,161.81940874903
2014-06,164.6388318488816
2014-07,165.68710829889997
2014-08,172.4623537217263
2014-09,175.63542478434195
2014-10,178.35791926789824
2014-11,183.25221020608353
2014-12,186.52027652607808
2015-01,195.8260369016425
2015-02,208.6922424445439
2015-03,214.37499737769863
2015-04,209.81834408231214
2015-05,215.66201597109293
2015-06,207.59162699569276
2015-07,212.95723105051312
2015-08,196.72214695678937
2015-09,190.42989463857373
2015-10,208.24405261416177
2015-11,217.0235372516171
2015-12,206.69677542203337
2016-01,195.4669500929887
2016-02,193.4710544304255
2016-03,196.7116542529686
2016-04,198.59832852497766
2016-05,206.00069873497537
2016-06,204.4750360188576
2016-07,211.55283370505884
2016-08,212.78761385692286
2016-09,211.69054070915874
2016-10,213.3147606753881
2016-11,224.91845725535615
2016-12,231.49386913380826
2017-01,230.82361703840644
2017-02,241.56609927159258
2017-03,241.62285498218503
2017-04,240.32551042570248
2017-05,237.3351614299729
2017-06,234.89874342360977
2017-07,232.2504028812993
2017-08,230.75778747959845
2017-09,237.72465377467566
2017-10,246.44479301362398
2017-11,246.63531974067675
2017-12,248.04177040674534
2018-01,251.81515533442015
2018-02,246.75022113340455
2018-03,239.49425423311223
2018-04,246.54839578780997
2018-05,257.8714222233922
2018-06,257.76100595129867
2018-07,265.0032531004495
2018-08,270.81151876348537
2018-09,273.2086394932548
2018-10,259.5778072591802
2018-11,262.67992693885435
2018-12,239.1129319116487
2019-01,257.1101487179639
2019-02,266.6675555519095
2019-03,274.13167179239093
2019-04,284.787707999337
2019-05,269.0605715402262
2019-06,280.6758001801706
2019-07,289.13498948702664
2019-08,286.71289792308613
2019-09,295.9377612781259
2019-10,296.5655632266046
2019-11,309.20808194879334
2019-12,312.5532994266985
2020-01,314.9044260129179
2020-02,290.5838432009948
2020-03,252.55563649721597
2020-04,281.7067810306711
2020-05,291.32595912950893
2020-06,295.3040551206784
2020-07,294.03672421339246
2020-08,311.18900806508304
2020-09,306.329101171292
2020-10,299.003777231203
2020-11,327.8992372463854
2020-12,333.8580999006746
2021-01,332.65211270558837
2021-02,342.04616462381426
2021-03,365.49943944905846
2021-04,373.4720721745658
2021-05,372.0574286031324
2021-06,390.3821406840806
2021-07,397.415281225458
2021-08,409.50668507412723
2021-09,400.48181051242034
2021-10,424.2022659294267
2021-11,428.2445202867417
2021-12,441.3979974405603
2022-01,425.3174650952878
2022-02,412.92339374966247
2022-03,428.22654714924556
2022-04,412.75968521562663
2022-05,407.3227708445009
2022-06,381.3062121424398
2022-07,423.2876351325211
2022-08,411.6461614631786
2022-09,383.34416181687254
2022-10,408.6135000369653
2022-11,417.38212733042326
2022-12,383.3262066412952
2023-01,403.0685644137617
2023-02,403.08038052497056
2023-03,405.93897981594773
2023-04,406.1427779374113
2023-05,418.6146644315856
2023-06,434.89252085667823
2023-07,444.74019678300857
