Date,EAFE + CANADA
2014-12,188.018374777517
2015-01,200.8986806180543
2015-02,214.1919449158343
2015-03,219.9582723692082
2015-04,219.94778440510754
2015-05,222.8515243739334
2015-06,213.0477056427666
2015-07,218.2566844991418
2015-08,199.53182661926294
2015-09,190.18052206025095
2015-10,206.63638206060168
2015-11,212.68596715415288
2015-12,203.0742079207809
2016-01,189.83787810444983
2016-02,186.41103948275054
2016-03,189.80818389784676
2016-04,194.9191054799378
2016-05,198.27289464974126
2016-06,192.64478784223917
2016-07,200.80188469214522
2016-08,201.79943909952348
2016-09,202.42940716883714
2016-10,203.4926460357786
2016-11,206.91304153306277
2016-12,214.89684023055935
2017-01,215.97838941407093
2017-02,222.19160212069218
2017-03,226.35161092989932
2017-04,227.045671532507
2017-05,227.19798137440597
2017-06,224.2119282270397
2017-07,223.35572958943126
2017-08,221.44433040369302
2017-09,228.47459525209467
2017-10,235.02449479360445
2017-11,231.9460634794859
2017-12,234.45224761213603
2018-01,236.52188067120238
2018-02,230.10693709661192
2018-03,224.24854093028623
2018-04,233.50785843421872
2018-05,237.1056828965426
2018-06,234.45372881464024
2018-07,239.70106268945614
2018-08,236.49234661156817
2018-09,238.75290866985813
2018-10,225.29903579315783
2018-11,225.25491933060218
2018-12,211.57563780382685
2019-01,225.82382434711025
2019-02,233.40681000110402
2019-03,237.90727771053253
2019-04,245.11515510651495
2019-05,234.85257016019497
2019-06,243.46735782659414
2019-07,246.01805497695273
2019-08,242.61935881769935
2019-09,251.95477738659943
2019-10,254.16833000112211
2019-11,260.3877933868242
2019-12,263.92830932501664
2020-01,262.1602271690871
2020-02,241.0075896655388
2020-03,207.19753953811332
2020-04,222.04119941740007
2020-05,227.9374399022748
2020-06,233.47486719175194
2020-07,227.66153697508378
2020-08,236.71630352986188
2020-09,234.6220679626096
2020-10,226.90831726528037
2020-11,254.8641707638279
2020-12,260.5000939404026
2021-01,259.557984231621
2021-02,266.41299144858624
2021-03,282.1569322589782
2021-04,284.1425193957249
2021-05,289.48499050651867
2021-06,295.42353113097084
2021-07,297.4092414225145
2021-08,303.5521250276446
2021-09,300.3000062704939
2021-10,309.69107545666685
2021-11,303.5000894696417
2021-12,315.6639465113866
2022-01,306.09221221644583
2022-02,300.73917570268986
2022-03,307.1136366968635
2022-04,302.64012279146374
2022-05,300.50958790651936
2022-06,278.95200184149166
2022-07,300.230461645837
2022-08,290.21811673075865
2022-09,270.3155157632484
2022-10,282.70500879966625
2022-11,300.268502819413
2022-12,288.28536855874125
2023-01,306.51386044053874
2023-02,306.5709490736942
2023-03,305.898975489879
2023-04,309.5839683081914
2023-05,306.6091218940895
2023-06,313.855243933971
2023-07,320.617171412908
