Date,EUROPE ex SWITZERLAND
2014-12,183.79159987844156
2015-01,196.8832804910906
2015-02,211.09085774559148
2015-03,213.9607951000469
2015-04,214.27751563519737
2015-05,216.99906647964465
2015-06,207.41002859354586
2015-07,215.25517641506633
2015-08,197.04130614022077
2015-09,188.50074040715435
2015-10,205.02843484804183
2015-11,211.04900207048885
2015-12,198.75573071515012
2016-01,186.7300676147704
2016-02,182.7288963012157
2016-03,185.85337395849712
2016-04,189.58025403894817
2016-05,194.1633919098347
2016-06,184.80449238040168
2016-07,191.84845308008826
2016-08,193.52217898765676
2016-09,193.5104315793139
2016-10,192.66389514911145
2016-11,194.89792566571373
2016-12,206.64255440123452
2017-01,205.26832301749695
2017-02,211.1841539037419
2017-03,218.88187808025106
2017-04,222.76461689384195
2017-05,226.46248776515532
2017-06,220.60065319136484
2017-07,220.48893392988666
2017-08,219.11967354533311
2017-09,228.10035057365087
2017-10,233.3234692741546
2017-11,227.89234120151664
2017-12,229.79150658140773
2018-01,233.8531266824556
2018-02,225.03069106016102
2018-03,220.86152439106712
2018-04,232.3198046515398
2018-05,233.10744640538715
2018-06,231.06574432648037
2018-07,237.24254916314098
2018-08,230.76781973350467
2018-09,232.12645721575828
2018-10,218.49377834940296
2018-11,216.25257510266522
2018-12,204.61831187081089
2019-01,217.47360411500011
2019-02,226.24550526504188
2019-03,230.37618950660445
2019-04,240.11293009158632
2019-05,226.7968710106351
2019-06,236.80603523349424
2019-07,237.03434920862298
2019-08,232.49096909487997
2019-09,242.1565944191314
2019-10,244.84257323934412
2019-11,251.6218253476254
2019-12,256.6302508202062
2020-01,251.9530955408077
2020-02,230.04465999381833
2020-03,192.94064414429727
2020-04,205.34882251584173
2020-05,212.34538928971114
2020-06,219.39704982628413
2020-07,216.38356653786565
2020-08,223.47984980586838
2020-09,219.5437526227354
2020-10,208.55590227998832
2020-11,240.82651902683884
2020-12,246.48441196433848
2021-01,244.9528869892306
2021-02,253.34196924212654
2021-03,270.1401019026378
2021-04,276.1494764901355
2021-05,283.2791777135901
2021-06,286.48138731977156
2021-07,291.0694878349668
2021-08,296.9831828006478
2021-09,289.7969547134605
2021-10,302.5379550220293
2021-11,293.0020655484796
2021-12,308.5464999191967
2022-01,300.64119032243445
2022-02,290.3188574562708
2022-03,291.81372680820596
2022-04,289.82328414163015
2022-05,290.5043915766392
2022-06,266.51730775129124
2022-07,286.9697671334798
2022-08,272.45845321622875
2022-09,254.22030077577057
2022-10,272.1655252904527
2022-11,292.72393825865134
2022-12,282.92287108863803
2023-01,303.52554620508585
2023-02,310.5204959344442
2023-03,309.5869393705174
2023-04,316.53990576808803
2023-05,308.46161694079314
2023-06,317.18743956519734
2023-07,323.25115968663613
