Date,ACWI ex JAPAN
2005-06,112.92395151244723
2005-07,117.04413265212999
2005-08,115.8506972214362
2005-09,120.8795363717828
2005-10,118.22427249239558
2005-11,124.46795474588048
2005-12,126.63258166687514
2006-01,129.0767786717639
2006-02,131.44148067795211
2006-03,132.21001003210597
2006-04,131.38028477266857
2006-05,124.25075472863813
2006-06,124.9764992233907
2006-07,126.29401026156387
2006-08,129.4067358903197
2006-09,132.75528002272512
2006-10,137.02829800085163
2006-11,136.05477122306675
2006-12,139.81864824934834
2007-01,143.3535385681257
2007-02,139.63336825887907
2007-03,141.93781735622198
2007-04,145.64369436635218
2007-05,152.47447515114848
2007-06,151.53543828990212
2007-07,147.0544028486263
2007-08,147.7293189152316
2007-09,149.69846751641617
2007-10,153.54991144530678
2007-11,144.34612822020273
2007-12,143.7572326129859
2008-01,129.881838475942
2008-02,127.04577944205425
2008-03,120.2934290808739
2008-04,129.16003815492527
2008-05,131.45980072627273
2008-06,118.88842825867697
2008-07,117.07549411657818
2008-08,121.6827964854315
2008-09,111.48765565547428
2008-10,98.44659356731815
2008-11,91.43418069910412
2008-12,86.11033713059679
2009-01,85.26178147024764
2009-02,77.93691843036756
2009-03,81.27002953160411
2009-04,91.3203486616937
2009-05,94.09015373750759
2009-06,94.22333938374437
2009-07,101.92631372536128
2009-08,104.30714858647902
2009-09,107.81727515223503
2009-10,105.28440190775295
2009-11,108.29391841069071
2009-12,115.84183296353213
2010-01,113.74792097014794
2010-02,117.39348658313607
2010-03,126.24347983820252
2010-04,128.79812889889266
2010-05,126.28032081130769
2010-06,122.51799708665257
2010-07,125.13421250689413
2010-08,123.69123559713118
2010-09,126.76781489939012
2010-10,129.22324390116853
2010-11,134.424170811125
2010-12,139.99322841903768
2011-01,139.3576209176379
2011-02,142.20392101502975
2011-03,139.5244361652775
2011-04,139.42684079061854
2011-05,140.87985296745575
2011-06,137.19797966996327
2011-07,135.61094242026118
2011-08,125.62203200433015
2011-09,121.18811243305959
2011-10,130.338799891941
2011-11,131.24589324493527
2011-12,135.75411318690027
2012-01,142.64292302389944
2012-02,146.6851291217178
2012-03,148.30738675591763
2012-04,147.88160021367895
2012-05,144.2536488922683
2012-06,147.5401786533912
2012-07,154.6505051228723
2012-08,154.82175421016584
2012-09,156.62722331943903
2012-10,154.65464439753248
2012-11,156.00515640386806
2012-12,157.1020431961341
2013-01,159.77888814072412
2013-02,165.59664618159042
2013-03,171.33066814890464
2013-04,170.92877681833673
2013-05,174.40894643115882
2013-06,168.1959707989547
2013-07,173.20809268400185
2013-08,170.87944934804023
2013-09,174.65717257563216
2013-10,181.55726068609997
2013-11,183.92237941818382
2013-12,185.0779892438531
2014-01,181.57132031874565
2014-02,186.74868219599355
2014-03,188.32104905531958
2014-04,189.59983686296863
2014-05,196.6528019379773
2014-06,199.26866313330342
2014-07,201.20971393002262
2014-08,209.72025737639987
2014-09,211.2268138782444
2014-10,214.8637335411269
2014-11,219.8822342586185
2014-12,222.17412196389301
2015-01,233.85560307138184
2015-02,248.39112566967967
2015-03,254.88282447019148
2015-04,251.38105226240575
2015-05,256.4968806598598
2015-06,246.42586571886076
2015-07,250.85251059782505
2015-08,230.2790752853923
2015-09,223.50969849418448
2015-10,243.22092997907225
2015-11,252.45064348846492
2015-12,240.67594702473235
2016-01,227.57843228218235
2016-02,225.61343646447875
2016-03,231.6778567563988
2016-04,233.45631004077
2016-05,240.94784056193885
2016-06,240.49587843343122
2016-07,248.87139002127134
2016-08,250.83768080171143
2016-09,249.9959257635537
2016-10,251.34289178655854
2016-11,262.57500916943854
2016-12,270.16560709690964
2017-01,270.7280697845117
2017-02,283.59473674927995
2017-03,285.74506293221197
2017-04,285.2867318558273
2017-05,282.44849235575396
2017-06,279.72106181798455
2017-07,278.4421911848855
2017-08,277.4273318645215
2017-09,284.46726273750164
2017-10,294.13776198656694
2017-11,292.8249222750717
2017-12,295.78313631141856
2018-01,301.51844441039225
2018-02,294.46084606753146
2018-03,285.91341626265626
2018-04,294.0673806418523
2018-05,305.3274244523166
2018-06,304.2432292011392
2018-07,313.50975776637847
2018-08,318.04607275146896
2018-09,319.4221317278435
2018-10,303.2401067480478
2018-11,308.3092541545583
2018-12,283.9025351677847
2019-01,305.68577088215494
2019-02,317.1005093116281
2019-03,325.9651847316276
2019-04,338.31064439789515
2019-05,319.84513035613475
2019-06,334.31103403501015
2019-07,343.105847924035
2019-08,338.47208459206234
2019-09,348.7094817693216
2019-10,349.6103058610286
2019-11,363.079329659775
2019-12,369.757532868106
2020-01,370.5668636162067
2020-02,344.12034152160885
2020-03,296.49794090822263
2020-04,330.29516039866365
2020-05,339.19372746099145
2020-06,347.6563970611307
2020-07,349.5208574967387
2020-08,366.52056094954406
2020-09,360.7484663860844
2020-10,354.2067075144034
2020-11,387.5338039409179
2020-12,396.7484875619357
2021-01,398.0176144864403
2021-02,407.96282202505256
2021-03,433.262935326436
2021-04,443.4329784135568
2021-05,443.6425314185833
2021-06,464.0441195061885
2021-07,467.99304178589216
2021-08,481.8702906881589
2021-09,468.6363734605245
2021-10,496.0358580049006
2021-11,497.88394095069174
2021-12,513.3018728894832
2022-01,495.29861078862075
2022-02,481.29209801589917
2022-03,497.41201085747224
2022-04,483.0743682023222
2022-05,476.22291239348976
2022-06,446.89701507276897
2022-07,490.71252867251707
2022-08,479.1575868398927
2022-09,445.1409974917617
2022-10,468.73844037659484
2022-11,484.5768025828049
2022-12,448.1933775470634
2023-01,472.36779284333386
2023-02,470.33672428999495
2023-03,473.3121863638024
2023-04,473.00743830815225
2023-05,484.11717661227334
2023-06,501.23041795046936
2023-07,514.4776229943336
