Date,KOKUSAI INDEX (WORLD ex JP)
2014-02,181.15604432070708
2014-03,182.1247673542387
2014-04,183.57393605852198
2014-05,190.06224103281795
2014-06,192.33288987520987
2014-07,193.3345690312346
2014-08,201.59745334711968
2014-09,204.20226129557668
2014-10,207.63630445783974
2014-11,213.27871291434664
2014-12,216.24836688119467
2015-01,226.90824946346993
2015-02,241.7373433631775
2015-03,247.94336856738857
2015-04,243.08176408279277
2015-05,249.3029305213958
2015-06,239.56573899610225
2015-07,246.32955100191347
2015-08,226.73626957324436
2015-09,219.98162835784976
2015-10,239.52384173636614
2015-11,249.53147323885742
2015-12,237.9583221956134
2016-01,225.19611988314875
2016-02,223.17324757129325
2016-03,227.7819922240933
2016-04,229.73261759424386
2016-05,238.28132440161846
2016-06,236.5219272792906
2016-07,244.47965885282875
2016-08,245.73534357795734
2016-09,244.66697378279062
2016-10,245.2480656728201
2016-11,258.2162428452905
2016-12,266.3695145679652
2017-01,265.9880259576156
2017-02,278.60453006393624
2017-03,280.2991745289598
2017-04,279.64193074895337
2017-05,276.5880918851174
2017-06,273.68003335340086
2017-07,271.27355900281214
2017-08,269.5907423409762
2017-09,277.36172587629403
2017-10,286.13791304574056
2017-11,285.5512545732149
2017-12,287.651715695694
2018-01,292.1712682490737
2018-02,285.4282245697673
2018-03,277.0319765320314
2018-04,285.5643985488906
2018-05,298.2045943035823
2018-06,298.8238868802096
2018-07,308.3464594878312
2018-08,314.36490122521167
2018-09,316.05268965069826
2018-10,300.61801577573954
2018-11,304.6228494903823
2018-12,278.64261842106686
2019-01,299.7421968986465
2019-02,312.1484524119952
2019-03,321.1081683204161
2019-04,333.9536315365722
2019-05,316.27149666125325
2019-06,330.8005518897315
2019-07,340.23008946711803
2019-08,336.81657372245326
2019-09,347.02154342358796
2019-10,347.13687762955107
2019-11,361.9272339909777
2019-12,366.5938480919257
2020-01,369.42596313015486
2020-02,341.60075042704824
2020-03,295.0798371261774
2020-04,329.60736005870433
2020-05,340.15274639453844
2020-06,346.73911766474066
2020-07,347.02602668258163
2020-08,365.93759731361325
2020-09,359.1012027299732
2020-10,350.06274357547824
2020-11,384.7148432333563
2020-12,392.23444312319776
2021-01,391.20511680579796
2021-02,402.0825095010328
2021-03,430.06890779471684
2021-04,441.74482761921627
2021-05,441.4363901971312
2021-06,462.657063725906
2021-07,472.13464239639416
2021-08,486.03985881448045
2021-09,472.27600293580764
2021-10,503.13215448409983
2021-11,506.224897561006
2021-12,523.4445805974719
2022-01,502.9499029397519
2022-02,488.96813742659805
2022-03,508.5179403569443
2022-04,492.17751397131303
2022-05,484.95828301027984
2022-06,453.8145387251271
2022-07,503.0672107613106
2022-08,488.47006706752813
2022-09,455.2939256930221
2022-10,485.051239690427
2022-11,497.4287694429463
2022-12,458.3323393100034
2023-01,482.65593085555395
2023-02,483.0746880860008
2023-03,486.1449659435846
2023-04,487.50063834827847
2023-05,499.2634854931913
2023-06,518.2020002151656
2023-07,530.250994050605
