Date,FRANCE SMALL CAP
2007-09,163.71644596499948
2007-10,171.9442013822685
2007-11,159.41775894431584
2007-12,156.26667096945704
2008-01,128.9630640173852
2008-02,131.59143473877688
2008-03,130.25359532680423
2008-04,139.69334103993884
2008-05,142.61850800967383
2008-06,127.4020332657315
2008-07,125.78686248293504
2008-08,131.93266503892062
2008-09,109.90287674643045
2008-10,85.8976243540491
2008-11,79.47518210075908
2008-12,75.34789795168953
2009-01,75.80208733943948
2009-02,71.5487791460614
2009-03,74.84755396136748
2009-04,87.8764592777046
2009-05,90.49455867500025
2009-06,90.49956039475204
2009-07,98.57949767353662
2009-08,106.54719129022999
2009-09,118.67582845155772
2009-10,112.32452586224781
2009-11,110.24323431958814
2009-12,116.53377979290822
2010-01,119.38221912568196
2010-02,116.1837474602807
2010-03,127.95109472937524
2010-04,132.69695881244797
2010-05,121.16100136329466
2010-06,119.53498364039149
2010-07,125.69047712650985
2010-08,122.16734942705612
2010-09,134.3893538918947
2010-10,144.19884847212842
2010-11,140.04167410914047
2010-12,154.2637696900259
2011-01,156.87424117220635
2011-02,159.4769559938466
2011-03,160.5293886589047
2011-04,169.61692001962766
2011-05,170.4825260125613
2011-06,169.1355680190401
2011-07,159.8129523351014
2011-08,145.1173183518698
2011-09,129.99277350934054
2011-10,135.92314672687021
2011-11,128.74285002094456
2011-12,128.7369890401789
2012-01,142.70967811810675
2012-02,150.6186541254588
2012-03,153.32810092753456
2012-04,147.8926155856598
2012-05,137.53778584208743
2012-06,139.71801977135777
2012-07,146.8661248605705
2012-08,150.29506919590384
2012-09,151.4726919585197
2012-10,151.805212650948
2012-11,157.8400946907634
2012-12,165.55626096439374
2013-01,176.4427238597106
2013-02,179.25598317875432
2013-03,177.75503525432208
2013-04,179.00193771819656
2013-05,192.65363833194363
2013-06,189.16494155146827
2013-07,209.42608615782734
2013-08,209.05386541400836
2013-09,226.97402653366103
2013-10,237.0239512725184
2013-11,244.6725951870924
2013-12,244.8464613872854
2014-01,248.76028600572064
2014-02,270.34857120220863
2014-03,271.5447903185773
2014-04,273.9225925588595
2014-05,282.7031426364431
2014-06,275.9263495609056
2014-07,267.0734480305893
2014-08,267.79133247944105
2014-09,264.5551650805552
2014-10,259.3266720769404
2014-11,273.3185878864633
2014-12,272.57642864350345
2015-01,292.42105758174023
2015-02,315.44847052963297
2015-03,320.59583445493166
2015-04,330.47183521004683
2015-05,334.90813046477956
2015-06,321.25861735987183
2015-07,344.9593216439738
2015-08,326.05724941760536
2015-09,307.3664407730916
2015-10,332.6738670706021
2015-11,347.1821565369553
2015-12,343.95049438147737
2016-01,319.8677273180533
2016-02,314.88842794354747
2016-03,326.5780511944805
2016-04,334.15788192602423
2016-05,348.2992267220328
2016-06,325.8244637812371
2016-07,346.9870173583129
2016-08,354.7718913717932
2016-09,362.08400050519
2016-10,358.73976559687395
2016-11,355.75135223354994
2016-12,381.8791359645157
2017-01,381.7934551451764
2017-02,395.8746043122465
2017-03,415.782180863185
2017-04,434.88930133360793
2017-05,456.1394291224896
2017-06,452.97784773303727
2017-07,451.72590576001556
2017-08,450.30698081326705
2017-09,476.2688197972231
2017-10,481.14267245674836
2017-11,472.1904801708127
2017-12,477.175492246749
2018-01,491.50279450572185
2018-02,474.3569042992891
2018-03,460.0873561873739
2018-04,477.23097699001295
2018-05,473.11913544902455
2018-06,461.3748565259208
2018-07,455.35095407894806
2018-08,458.51886314239243
2018-09,449.6060638403464
2018-10,412.81071661688503
2018-11,388.01098312502046
2018-12,351.72160483887285
2019-01,382.15990463312363
2019-02,397.9201674004667
2019-03,397.86400489451023
2019-04,425.9634146348485
2019-05,389.96411227795784
2019-06,420.6916175319241
2019-07,430.48497585367363
2019-08,421.7568359950315
2019-09,427.74609132976434
2019-10,425.2413119744174
2019-11,434.9088319776884
2019-12,453.8782740656532
2020-01,439.17724497376685
2020-02,407.3888022064042
2020-03,294.22054195511566
2020-04,329.6307674663917
2020-05,341.23152025581004
2020-06,352.4614506015975
2020-07,353.39893800227577
2020-08,366.2869353851284
2020-09,366.1507421882398
2020-10,330.401687488558
2020-11,406.1061403413674
2020-12,425.8077571958772
2021-01,422.677804137936
2021-02,438.8432517147807
2021-03,457.84279905913104
2021-04,471.28750992210234
2021-05,473.223755854423
2021-06,474.65998204494616
2021-07,488.3338659649799
2021-08,500.90413238053264
2021-09,484.8040574021198
2021-10,504.2963320596974
2021-11,478.491390897411
2021-12,497.6209771752063
2022-01,471.9950243133457
2022-02,460.182425143714
2022-03,459.87866242675926
2022-04,456.94039485909286
2022-05,462.67829492410567
2022-06,395.9115045699248
2022-07,422.25607002941604
2022-08,397.5282592749949
2022-09,353.7743784974513
2022-10,384.77683215117787
2022-11,399.63405765572116
2022-12,401.01733818774386
2023-01,433.2294475341528
2023-02,450.54535788253895
2023-03,432.21197449074003
2023-04,431.0696657591129
2023-05,421.40088414714216
2023-06,440.0627818467712
2023-07,449.51861387280564
