Date,EGYPT SMALL CAP
2019-07,736.5800609848412
2019-08,845.1056996309555
2019-09,794.089519368783
2019-10,799.5885214650485
2019-11,755.4183293966088
2019-12,716.0874110976455
2020-01,723.4078807984127
2020-02,672.8113890061652
2020-03,479.45058262458656
2020-04,557.9182266225548
2020-05,518.6254995302854
2020-06,569.6925632091499
2020-07,555.8877343759101
2020-08,575.6575097383044
2020-09,563.5184733711853
2020-10,566.414100197264
2020-11,592.0249852581017
2020-12,562.790692977014
2021-01,600.2329928800017
2021-02,587.7204641149506
2021-03,567.2579189203087
2021-04,542.9701741700392
2021-05,524.6522461602104
2021-06,575.2435939855259
2021-07,595.0658061614619
2021-08,617.8162066831338
2021-09,615.0745703775603
2021-10,633.0595384944054
2021-11,679.5535400643768
2021-12,728.4708398212588
2022-01,715.6687696559912
2022-02,708.8399822651114
2022-03,622.9571064310097
2022-04,669.4944005466098
2022-05,591.5624660565834
2022-06,528.1992136342168
2022-07,534.5196409813149
2022-08,574.1183973646175
2022-09,579.5136687480275
2022-10,508.57400422450064
2022-11,539.0046379499803
2022-12,576.0079655049125
2023-01,495.9440807080502
2023-02,486.555384871119
2023-03,465.20032807817654
2023-04,512.3624974655097
2023-05,522.9150629182428
2023-06,524.8372223441277
2023-07,525.4127088935358
