Date,ACWI ex CANADA
2007-07,149.5837407828364
2007-08,149.15456983628258
2007-09,156.92198262769912
2007-10,162.72225990957952
2007-11,155.95264825866863
2007-12,154.00792005817007
2008-01,141.2893679478632
2008-02,141.3674372853277
2008-03,139.52963826341644
2008-04,147.2322162831051
2008-05,149.17758246951865
2008-06,136.6344152507052
2008-07,133.35776301917932
2008-08,130.4731321036993
2008-09,114.26480067433411
2008-10,91.97158865225579
2008-11,85.89733105182772
2008-12,89.22637641667124
2009-01,81.44172895449337
2009-02,73.42943592980518
2009-03,79.44630276766098
2009-04,88.75886018887522
2009-05,97.19865995921006
2009-06,96.87042746170296
2009-07,105.26507091676187
2009-08,109.26489589110965
2009-09,114.1565436501224
2009-10,112.57309995902088
2009-11,117.0478642175305
2009-12,119.41877259681154
2010-01,114.42160354897011
2010-02,115.6607695712367
2010-03,123.0063797138583
2010-04,123.14379259361701
2010-05,111.31996200143226
2010-06,108.00500152881963
2010-07,116.84352195843246
2010-08,112.6750491573571
2010-09,123.55025109251775
2010-10,128.04434213839087
2010-11,125.00364547553528
2010-12,134.13633613997354
2011-01,136.3169279026905
2011-02,140.00354325099664
2011-03,139.85878073386115
2011-04,145.78741260451503
2011-05,142.71906482232217
2011-06,140.55986944982698
2011-07,138.30713799308958
2011-08,127.95465479577408
2011-09,116.17766708143934
2011-10,128.64202623016823
2011-11,124.77290176824368
2011-12,124.64451329410906
2012-01,131.88526702772577
2012-02,138.6135300492875
2012-03,139.7739116595754
2012-04,138.07188900093576
2012-05,125.80615602750211
2012-06,132.1392003278891
2012-07,133.9005124379007
2012-08,136.6880448384601
2012-09,140.96047982264713
2012-10,140.00119472673936
2012-11,141.9051833934334
2012-12,145.1666637298705
2013-01,152.03387547715678
2013-02,152.10250448954693
2013-03,154.96690563130826
2013-04,159.67162455461158
2013-05,159.25049236436007
2013-06,154.764605307068
2013-07,162.1165130928687
2013-08,158.66693161320237
2013-09,166.9418511718547
2013-10,173.69904847355488
2013-11,176.31665940249638
2013-12,179.36652673205575
2014-01,172.20099503006594
2014-02,180.5465564347215
2014-03,181.2793133858519
2014-04,182.8691659895684
2014-05,186.8550135328251
2014-06,190.08089745183815
2014-07,187.68881124592147
2014-08,191.8326282009586
2014-09,185.86491343485508
2014-10,187.43515156950485
2014-11,190.68934061961733
2014-12,187.01331978264542
2015-01,184.55905591483443
2015-02,194.81034933128413
2015-03,191.9050869892061
2015-04,197.21059279027259
2015-05,197.2595006448357
2015-06,192.65442649851786
2015-07,194.62066889889928
2015-08,181.25486119752566
2015-09,174.75086693716807
2015-10,188.66585842779418
2015-11,187.1757709639104
2015-12,184.0954354309597
2016-01,172.8093770721208
2016-02,171.3911366695723
2016-03,183.95701221709857
2016-04,186.36705908130833
2016-05,186.82597658625093
2016-06,185.63526814575062
2016-07,193.69220127703358
2016-08,194.34472477425413
2016-09,195.50486442962784
2016-10,192.13468459818205
2016-11,193.49136267577418
2016-12,197.69702306308687
2017-01,203.03671403184666
2017-02,209.03464057022933
2017-03,211.6487788350953
2017-04,215.205528
2017-05,220.125985
2017-06,220.947591
2017-07,227.040409
2017-08,227.929317
2017-09,232.201935
2017-10,237.200031
2017-11,241.892913
2017-12,245.621472
2018-01,259.853726
2018-02,249.19148
2018-03,243.767014
2018-04,245.9853889480897
2018-05,246.15246418365888
2018-06,244.76147222055232
2018-07,252.1896657582788
2018-08,254.35130710284773
2018-09,255.50001824863088
2018-10,236.37806330029014
2018-11,239.9212594902526
2018-12,223.12004
2019-01,240.3895903844898
2019-02,246.81165039655903
2019-03,250.06874559463517
2019-04,258.538597257058
2019-05,243.04723788814363
2019-06,259.0007447124749
2019-07,259.83115738266247
2019-08,253.56976062410132
2019-09,258.8946020210966
2019-10,266.22340454458765
2019-11,272.72115192192877
2019-12,282.40326572037634
2020-01,279.22500144609745
2020-02,256.60552462374113
2020-03,222.60108366999827
2020-04,246.34501188296468
2020-05,257.1362908883514
2020-06,265.32213209691366
2020-07,279.3022234508943
2020-08,296.4588008060728
2020-09,287.0415681671616
2020-10,280.134893166353
2020-11,314.55249325865975
2020-12,329.2528232398401
2021-01,327.8119429963386
2021-02,335.1108302705827
2021-03,343.8439002487218
2021-04,358.8736001043748
2021-05,364.05105594617214
2021-06,368.9998905539763
2021-07,371.63105186971967
2021-08,381.18727040098645
2021-09,365.27288986553725
2021-10,383.6484348561996
2021-11,374.696576
2021-12,389.6031322418197
2022-01,369.99748053423747
2022-02,360.12428457117227
2022-03,367.56224649577985
2022-04,338.05713646293106
2022-05,338.3028121566335
2022-06,310.0093640860614
2022-07,331.87147254264795
2022-08,319.6952383394454
2022-09,288.98213971793206
2022-10,306.37468073252023
2022-11,330.3078072402876
2022-12,317.4141950846085
2023-01,339.98083788266024
2023-02,330.4009796562371
2023-03,340.9021760226591
2023-04,345.6416194302891
2023-05,342.40937665395376
2023-06,362.2181765951491
2023-07,375.5234964495005
