Date,EUROPE ex EMU
1995-05,72.74588183
1995-06,73.50498533
1995-07,77.00743688
1995-08,75.00347554
1995-09,78.75675486
1995-10,79.08175443
1995-11,79.83553635
1995-12,81.85266792
1996-01,80.55292146000001
1996-02,82.45338029
1996-03,83.88842036
1996-04,84.13005655
1996-05,84.44658562000001
1996-06,85.22221267
1996-07,84.86749052
1996-08,89.12686699999999
1996-09,90.27038108
1996-10,93.46431632000001
1996-11,97.84524416000001
1996-12,100.0
1997-01,99.06000736
1997-02,101.18139045000001
1997-03,103.64707681
1997-04,104.44184939
1997-05,110.21953781
1997-06,114.08020512
1997-07,118.58842356364808
1997-08,114.16302522228096
1997-09,124.90775632881842
1997-10,120.34045006302782
1997-11,121.68732378081594
1997-12,126.14531450342993
1998-01,131.31110577728248
1998-02,141.1898617371994
1998-03,148.16979516938483
1998-04,148.8064286810948
1998-05,147.10934229492707
1998-06,148.28903804741265
1998-07,148.94357018540956
1998-08,133.36005294092772
1998-09,127.73028008389925
1998-10,138.1316700447337
1998-11,144.4504279167465
1998-12,148.57242320878422
1999-01,147.52444452136322
1999-02,147.73741578029146
1999-03,150.74919211858438
1999-04,155.66814125192698
1999-05,147.6653848401982
1999-06,148.4348744071496
1999-07,151.93896905029743
1999-08,151.54478083351117
1999-09,149.90066025602246
1999-10,154.6048643831651
1999-11,157.0876764839343
1999-12,166.66815712421524
2000-01,152.53749776874818
2000-02,152.42912831715807
2000-03,161.57922168804626
2000-04,155.41154347128963
2000-05,152.95837108768026
2000-06,154.89910776013525
2000-07,155.1347844485195
2000-08,155.69257513540154
2000-09,148.96857596481937
2000-10,148.71110736975317
2000-11,142.44861563854153
2000-12,152.3064535046203
2001-01,151.45092149551297
2001-02,140.12906801656933
2001-03,129.86903142730785
2001-04,137.5833981737006
2001-05,133.56749354613495
2001-06,128.68986230758387
2001-07,128.7098001501725
2001-08,127.07407308384265
2001-09,118.16485227890287
2001-10,120.36694622450445
2001-11,123.95347849409129
2001-12,126.8118799522823
2002-01,120.65324701880607
2002-02,121.24519667439546
2002-03,127.27353466485381
2002-04,127.38120309298786
2002-05,127.00257772518839
2002-06,121.96382512447589
2002-07,111.7068052718836
2002-08,110.86645066346892
2002-09,99.81026510872836
2002-10,106.91784333236858
2002-11,110.7095640720241
2002-12,107.75573014290546
2003-01,101.35163490268047
2003-02,98.81121680416146
2003-03,98.66988127749205
2003-04,109.75386320746246
2003-05,116.45430157757302
2003-06,117.17323216229414
2003-07,119.06688719789857
2003-08,118.62461249986775
2003-09,122.93447603567407
2003-10,130.3557620520373
2003-11,134.80275687744634
2003-12,145.05492471943614
2004-01,145.99495857746618
2004-02,151.67081262006903
2004-03,148.09230165961884
2004-04,147.6029588643922
2004-05,150.36764410895663
2004-06,150.95758503188503
2004-07,148.33984982323304
2004-08,148.8593040612551
2004-09,154.19165295679565
2004-10,157.55641135646732
2004-11,168.90654561155526
2004-12,174.59468187758065
2005-01,171.90438903060377
2005-02,180.9928761137411
2005-03,176.26385702999767
2005-04,174.24763216284865
2005-05,173.64838466502258
2005-06,175.58425750175795
2005-07,180.00783676221002
2005-08,184.59948866732483
2005-09,188.66394497229552
2005-10,184.03549151953882
2005-11,186.1215204742188
2005-12,191.88132306200504
2006-01,203.34052834212585
2006-02,201.86574404057347
2006-03,208.73039670286022
2006-04,221.14627832034984
2006-05,215.36701885000278
2006-06,216.57479837348643
2006-07,221.23391250039037
2006-08,226.84429370341414
2006-09,227.14359317142964
2006-10,237.7927872391232
2006-11,244.80784020768894
2006-12,252.0056904974181
2007-01,253.34239165420215
2007-02,251.38208302589734
2007-03,260.0770170272059
2007-04,274.6047105398084
2007-05,277.12879189678284
2007-06,278.14599412111755
2007-07,272.81187061937067
2007-08,269.5920396380468
2007-09,281.06916691830145
2007-10,293.55324594287765
2007-11,280.3658661859389
2007-12,272.70635206190207
2008-01,248.37648816005378
2008-02,253.02870048470695
2008-03,250.84730061674682
2008-04,263.09271866634015
2008-05,263.46798076935397
2008-06,245.6962070540164
2008-07,237.61623547916847
2008-08,229.68741048987565
2008-09,195.8786362684069
2008-10,159.75527080617604
2008-11,148.34632571308464
2008-12,149.5520751877915
2009-01,137.83029466489126
2009-02,125.9369184434541
2009-03,132.49488114179576
2009-04,148.7066606980956
2009-05,167.34715435841022
2009-06,165.28122840907443
2009-07,182.29872795750393
2009-08,192.7852084145809
2009-09,198.54429080408028
2009-10,201.08956457918336
2009-11,206.01590610899154
2009-12,210.19040747179668
2010-01,201.46096174367312
2010-02,200.61216075373122
2010-03,212.75068266665753
2010-04,209.9344762424825
2010-05,186.24178566970645
2010-06,185.791100234
2010-07,205.15271190888885
2010-08,202.1562785922899
2010-09,220.75080322523863
2010-10,227.87420347044502
2010-11,217.49410975952327
2010-12,235.49313409773055
2011-01,239.00921289019283
2011-02,248.0909889751205
2011-03,244.06456599786182
2011-04,262.79869358286254
2011-05,259.01166750925717
2011-06,249.85196581277324
2011-07,248.40719410881914
2011-08,229.38212296630192
2011-09,206.49589613479148
2011-10,230.22754877970746
2011-11,222.1884571959648
2011-12,222.72133835303794
2012-01,230.54643933243295
2012-02,244.82132191289617
2012-03,243.3054212567522
2012-04,244.19425649529518
2012-05,215.8673103494483
2012-06,231.1931207313296
2012-07,235.91050318025682
2012-08,242.79259833031608
2012-09,249.26044517764802
2012-10,251.10880156046946
2012-11,256.50843729966
2012-12,261.80425373831883
2013-01,276.66520338444394
2013-02,272.75920251444495
2013-03,275.31555713872
2013-04,284.4436289043825
2013-05,282.1282256526543
2013-06,269.3050822231241
2013-07,286.4541056279504
2013-08,283.92352893646
2013-09,300.653993704345
2013-10,309.62643492687164
2013-11,312.56031274243026
2013-12,320.10954750031516
2014-01,308.9435545389649
2014-02,331.4792278500953
2014-03,324.9110343262947
2014-04,335.3698524926702
2014-05,338.36627846320687
2014-06,339.1806800118574
2014-07,331.65419783738554
2014-08,334.10698946322685
2014-09,320.3273704524759
2014-10,313.7711362442597
2014-11,317.93678994072343
2014-12,306.558543874648
2015-01,306.1531291377735
2015-02,324.4499741297839
2015-03,312.19362578864923
2015-04,329.99949931846913
2015-05,330.23724832620763
2015-06,318.1209244563397
2015-07,326.1701480800944
2015-08,302.9735088531635
2015-09,289.6878535495604
2015-10,306.9144449074702
2015-11,300.57964870903555
2015-12,294.10830695916945
2016-01,274.98988262457505
2016-02,272.123463465261
2016-03,285.60884435270185
2016-04,294.47415043777386
2016-05,293.0748555461472
2016-06,284.65382504655804
2016-07,292.60110917936737
2016-08,291.7693403180116
2016-09,294.1848741505408
2016-10,278.89485077443544
2016-11,276.48065873619606
2016-12,288.11792210837433
2017-01,295.858637125652
2017-02,300.1782056914552
2017-03,306.2709971692999
2017-04,315.227854
2017-05,330.414397
2017-06,326.980387
2017-07,334.32219
2017-08,333.422379
2017-09,342.514271
2017-10,342.454369
2017-11,343.0432
2017-12,354.519496
2018-01,367.628633
2018-02,345.637046
2018-03,341.795716
2018-04,350.27679445649454
2018-05,344.47488406227524
2018-06,342.8481835483963
2018-07,352.9617895114683
2018-08,344.6425411670156
2018-09,348.82914940843284
2018-10,326.2464092954327
2018-11,323.18680809460096
2018-12,309.5161971822943
2019-01,329.59835215895976
2019-02,341.38898751279294
2019-03,345.9408855448496
2019-04,353.47756542543635
2019-05,337.5991518051927
2019-06,357.89333614074803
2019-07,351.52674481275903
2019-08,341.9242680007328
2019-09,351.385862028173
2019-10,361.3660340198043
2019-11,366.9236820449351
2019-12,384.9648955464486
2020-01,377.1349505450296
2020-02,340.03800445949537
2020-03,301.1240456388782
2020-04,317.89641362054306
2020-05,326.6915488444238
2020-06,333.82895088674957
2020-07,346.8135400098882
2020-08,358.9656863779825
2020-09,348.5649742949659
2020-10,331.04473897241746
2020-11,376.0758606935193
2020-12,395.4249949294817
2021-01,392.1371407967638
2021-02,397.3591839267865
2021-03,409.0975313545259
2021-04,427.283624833821
2021-05,445.4707349585146
2021-06,442.4141378011543
2021-07,453.1619942050438
2021-08,457.68285126673584
2021-09,437.54752657416697
2021-10,459.85357890077495
2021-11,439.91904846380356
2021-12,471.65263575786093
2022-01,451.4165364798723
2022-02,449.0263790208287
2022-03,455.34896096186867
2022-04,434.72489717220265
2022-05,432.4018866945541
2022-06,395.3365898853938
2022-07,415.9522822553417
2022-08,390.4868993393444
2022-09,356.63930043037436
2022-10,376.5562903422766
2022-11,413.79775762119453
2022-12,414.2343651338431
2023-01,438.35434405740017
2023-02,436.20047694124725
2023-03,442.89380737872887
2023-04,466.21147520987745
2023-05,438.58321213743744
2023-06,453.0477973200087
2023-07,467.2815518009966
