Date,ACWI ex JAPAN
2019-12,294.4819436484748
2020-01,291.2872859210082
2020-02,267.9991317348185
2020-03,230.5193178892137
2020-04,256.2128957157782
2020-05,267.04479949783973
2020-06,276.24434452087354
2020-07,292.2820638528561
2020-08,309.8666547729129
2020-09,298.9515375727986
2020-10,291.50033731607914
2020-11,327.39601454773594
2020-12,342.7196817642231
2021-01,341.29684568135633
2021-02,349.40055804626365
2021-03,359.1329341519604
2021-04,376.3171426945156
2021-05,382.1781868160692
2021-06,387.607385
2021-07,390.7546061749652
2021-08,400.398628789484
2021-09,382.1585690661695
2021-10,403.804584250033
2021-11,394.094909
2021-12,410.3567750696792
2022-01,390.24240296167
2022-02,379.828785529469
2022-03,388.6621618369927
2022-04,357.7313143797263
2022-05,357.8397660696133
2022-06,327.56537422440897
2022-07,350.6825020252604
2022-08,337.54640860064524
2022-09,305.3848280216156
2022-10,324.34694339864683
2022-11,349.16186716621667
2022-12,334.5971965683738
2023-01,358.76770273427803
2023-02,348.6888737154183
2023-03,359.26212707190933
2023-04,364.6497287016272
2023-05,360.1285456522301
2023-06,381.4026407077694
2023-07,395.50763729947886
