Date,INDONESIA
2008-03,568.3272292669385
2008-04,544.5360048528186
2008-05,567.3303679717886
2008-06,545.7886247618947
2008-07,551.1999644219405
2008-08,544.7606728191078
2008-09,451.9897240278682
2008-10,303.028962764559
2008-11,267.3268969749771
2008-12,303.3249138449205
2009-01,302.82409447516136
2009-02,277.5814060354639
2009-03,321.26176110541576
2009-04,420.20932152655695
2009-05,437.1971339991111
2009-06,471.05538219332
2009-07,580.0354516452898
2009-08,568.8548495257062
2009-09,624.1032575770737
2009-10,595.5152146856083
2009-11,604.7283785160175
2009-12,668.9514216714126
2010-01,704.47125929802
2010-02,691.2612927931593
2010-03,780.4192765571019
2010-04,842.6360551201421
2010-05,844.0261815354221
2010-06,900.4307683421747
2010-07,900.1095251659519
2010-08,897.5311895285395
2010-09,952.596369652609
2010-10,962.8727284863238
2010-11,957.712590555717
2010-12,963.1192673037218
2011-01,848.8740181632731
2011-02,893.2418240392057
2011-03,953.3775340722364
2011-04,957.6448969863823
2011-05,996.2355827885884
2011-06,1007.3883953669083
2011-07,1090.786981129351
2011-08,1002.6738093567652
2011-09,969.2721395853272
2011-10,1011.497098943269
2011-11,988.8378500456917
2011-12,1059.9989766097576
2012-01,1091.9264534381514
2012-02,1054.2406416289734
2012-03,1075.266596940727
2012-04,1075.950622798459
2012-05,1022.1812992470574
2012-06,1049.7677098663285
2012-07,1145.5594006463325
2012-08,1079.3392186960793
2012-09,1113.024004492053
2012-10,1136.6379292179965
2012-11,1094.3728574867325
2012-12,1098.1542830182775
2013-01,1090.5360436838787
2013-02,1246.5387602481096
2013-03,1279.029626123809
2013-04,1271.2203538775489
2013-05,1242.8095700673243
2013-06,1181.1629987361057
2013-07,1079.4984043070403
2013-08,920.577503242951
2013-09,862.8546263236593
2013-10,939.9554603263223
2013-11,824.1865218634379
2013-12,807.9992873648755
2014-01,860.7546131009693
2014-02,926.3545637205798
2014-03,979.36038882886
2014-04,986.790207967308
2014-05,1006.7702995750384
2014-06,993.316052864702
2014-07,1099.6118409630783
2014-08,1102.0050748257402
2014-09,1113.677750121269
2014-10,1127.0444952412856
2014-11,1140.883072216753
2014-12,1170.4780038214376
2015-01,1240.4757837461357
2015-02,1274.9438156113476
2015-03,1351.1922229945972
2015-04,1169.521871321734
2015-05,1228.8326118801272
2015-06,1122.501132418996
2015-07,1080.1016046083619
2015-08,974.0049083955231
2015-09,849.4239692003888
2015-10,993.9130089977931
2015-11,1032.0195724923499
2015-12,1055.0121653069577
2016-01,1076.6877867364335
2016-02,1137.756877950913
2016-03,1119.3092354090272
2016-04,1101.9032539810548
2016-05,1092.3836644409332
2016-06,1199.2444486121099
2016-07,1260.2812717140885
2016-08,1283.9318975536714
2016-09,1298.6496174217575
2016-10,1331.084971380521
2016-11,1203.990598490857
2016-12,1276.9830796099816
2017-01,1246.9780311560085
2017-02,1298.109217682077
2017-03,1348.489490009944
2017-04,1368.5726434596716
2017-05,1359.1220706351098
2017-06,1375.2400270892879
2017-07,1333.1712576881216
2017-08,1315.946561426851
2017-09,1313.0478878033352
2017-10,1333.7717967363292
2017-11,1298.0292829281796
2017-12,1399.7661804524273
2018-01,1389.832897156889
2018-02,1376.4313933289122
2018-03,1269.5331380281027
2018-04,1234.148517768376
2018-05,1267.5640429508414
2018-06,1174.2418387276853
2018-07,1204.219111632619
2018-08,1220.7896894644239
2018-09,1203.7144533210787
2018-10,1195.9338228234724
2018-11,1343.6588476282868
2018-12,1342.3811935307003
2019-01,1452.1850727270216
2019-02,1396.4629223820966
2019-03,1424.9958050198113
2019-04,1439.897798264266
2019-05,1410.1964831406613
2019-06,1456.317931580455
2019-07,1510.7874845685603
2019-08,1470.4310243129146
2019-09,1442.583956897442
2019-10,1449.6931083920365
2019-11,1425.3443636683944
2019-12,1499.4927736689374
2020-01,1477.52696700159
2020-02,1313.4123036071178
2020-03,929.0076600074507
2020-04,1044.5326200238687
2020-05,1062.9324951721817
2020-06,1128.7577716369724
2020-07,1119.410849554552
2020-08,1135.2056072330465
2020-09,1007.5825762592083
2020-10,1102.4549735098649
2020-11,1232.2550042653445
2020-12,1273.073715053846
2021-01,1246.7422126823858
2021-02,1265.826476675694
2021-03,1225.7674312637887
2021-04,1196.1124899930392
2021-05,1193.1354934798694
2021-06,1156.2202813723623
2021-07,1134.0317346299898
2021-08,1229.6110269804299
2021-09,1295.3949889238534
2021-10,1405.8102358074125
2021-11,1404.6328062536888
2021-12,1405.6967881768346
2022-01,1434.6085867310642
2022-02,1510.4276543977733
2022-03,1578.9790817835692
2022-04,1727.8801504147925
2022-05,1646.6097002925808
2022-06,1532.1975338159643
2022-07,1621.088665238981
2022-08,1729.5082238393886
2022-09,1762.6854123068508
2022-10,1753.7004700850562
2022-11,1693.6517911412636
2022-12,1561.193462221671
2023-01,1585.466824223151
2023-02,1608.0331830408697
2023-03,1633.1783921353945
2023-04,1714.3840631349226
2023-05,1720.7015833808123
2023-06,1678.0151725358444
2023-07,1683.408818515384
