Date,JAPAN
2007-11,124.54555912555219
2007-12,120.09547818174643
2008-01,113.17125348874202
2008-02,111.1382738768188
2008-03,102.22426630925374
2008-04,111.60021259283432
2008-05,114.62025113748813
2008-06,105.35386611466625
2008-07,102.76143264873066
2008-08,104.57276510775142
2008-09,97.37577709315866
2008-10,91.92100441553407
2008-11,90.71384581656316
2008-12,89.54362318545813
2009-01,90.5270051241048
2009-02,80.03542732677855
2009-03,78.21812374812616
2009-04,85.91526497174797
2009-05,88.72011851581009
2009-06,91.10668221209914
2009-07,93.99344574866605
2009-08,96.5160748288636
2009-09,93.1681905939891
2009-10,89.98496591877297
2009-11,87.52512632192123
2009-12,92.2994650438668
2010-01,97.08308994213081
2010-02,99.98848421837347
2010-03,105.94311974116002
2010-04,107.64627520491833
2010-05,107.21455185393565
2010-06,105.2508533279251
2010-07,102.48286799927274
2010-08,102.6537150014141
2010-09,99.99833752462506
2010-10,100.22479905305704
2010-11,109.26243527260671
2010-12,114.10459611410715
2011-01,111.79561647504386
2011-02,116.03309276506796
2011-03,102.63379571742999
2011-04,98.53032439070341
2011-05,100.02931425952664
2011-06,100.64063559632385
2011-07,105.14003023142376
2011-08,96.4087352132438
2011-09,101.82234349100008
2011-10,97.70493555322041
2011-11,96.77112049038361
2011-12,101.18888162028884
2012-01,104.88305372011632
2012-02,107.81952039677157
2012-03,109.83349945871602
2012-04,106.98097099800347
2012-05,104.29708519338494
2012-06,106.8497506834094
2012-07,107.47426836251638
2012-08,104.24636404379507
2012-09,104.59082509125246
2012-10,101.89503573440622
2012-11,103.93006412086717
2012-12,107.96799571313137
2013-01,108.71641665786497
2013-02,115.89081575886654
2013-03,123.82424694447131
2013-04,131.18349459989332
2013-05,125.89689490909771
2013-06,127.72698094003363
2013-07,125.78787667621089
2013-08,123.94739906370357
2013-09,130.88540742769567
2013-10,130.3231178815985
2013-11,132.0675382090896
2013-12,131.5519544680952
2014-01,129.23476883889117
2014-02,125.51381291205713
2014-03,124.32820933845903
2014-04,120.39530906648928
2014-05,127.30298429440832
2014-06,133.52784580891546
2014-07,137.42867449710818
2014-08,136.57346466293407
2014-09,141.5514097455634
2014-10,140.86243606035288
2014-11,142.00856441494827
2014-12,144.23070961214074
2015-01,158.2735212678796
2015-02,168.90362070820495
2015-03,179.30935843276836
2015-04,177.95545194217715
2015-05,184.27103034905085
2015-06,178.2360615179369
2015-07,180.59260714604133
2015-08,167.727662699566
2015-09,157.09877656810622
2015-10,174.77137953059767
2015-11,180.98194875381517
2015-12,176.56504899283317
2016-01,162.67936312368005
2016-02,157.5722742599856
2016-03,157.58352059947526
2016-04,164.076328916582
2016-05,167.0497802208539
2016-06,163.31088904803016
2016-07,172.76478787497467
2016-08,174.13525527480226
2016-09,175.58001414309118
2016-10,182.37510864008544
2016-11,183.9162028383644
2016-12,186.80528422787455
2017-01,189.10463283894998
2017-02,194.4873963707281
2017-03,192.77271809026723
2017-04,191.32578212074742
2017-05,190.87063294037523
2017-06,190.21793220220073
2017-07,187.73901142567726
2017-08,186.0894792505198
2017-09,191.04503628922583
2017-10,202.8155862501007
2017-11,204.08834344310424
2017-12,204.105421060798
2018-01,205.75920164339678
2018-02,207.0093204140026
2018-03,201.23989863385944
2018-04,206.2133504277729
2018-05,211.36214408332583
2018-06,206.03570752456653
2018-07,206.41902055683755
2018-08,208.0521523943026
2018-09,215.00928927978907
2018-10,201.7794962612462
2018-11,202.73041569458357
2018-12,187.43343271196076
2019-01,198.1236971226326
2019-02,199.5944349543203
2019-03,203.88859254611393
2019-04,207.11530047455892
2019-05,200.05932939721876
2019-06,203.13851239278617
2019-07,208.06477380991655
2019-08,208.24137006485213
2019-09,219.18226299018917
2019-10,224.57786480819004
2019-11,228.51600343831205
2019-12,229.19845162238855
2020-01,229.00007050774903
2020-02,209.92027840275392
2020-03,195.4817287548308
2020-04,206.38140660130892
2020-05,215.2543174708695
2020-06,213.20454509779043
2020-07,199.2884224030059
2020-08,212.0538939257547
2020-09,218.66713644488595
2020-10,216.61797227004993
2020-11,237.30332174297808
2020-12,241.61804442069305
2021-01,240.90475272590612
2021-02,244.79069168528267
2021-03,255.82196454358797
2021-04,245.96302404848348
2021-05,245.97258662281743
2021-06,252.90582407083767
2021-07,249.72821817263997
2021-08,258.57801554232924
2021-09,270.94923532310986
2021-10,262.2236462602856
2021-11,262.9644629350346
2021-12,265.2624457208534
2022-01,255.44742344229454
2022-02,252.11424818154055
2022-03,253.64040279321583
2022-04,243.9610872005999
2022-05,244.20955633595224
2022-06,230.5432977616792
2022-07,249.85141802595862
2022-08,246.89723591380758
2022-09,227.5324168874056
2022-10,232.2154462772791
2022-11,244.48632891937078
2022-12,236.55989674728244
2023-01,246.9140333067819
2023-02,243.16957161879228
2023-03,247.20747398067007
2023-04,244.16965862510435
2023-05,257.5719025499699
2023-06,262.04835701368825
2023-07,267.13497481064866
