Date,IRELAND
2009-10,30.42271616406807
2009-11,31.047781611199497
2009-12,34.1582113460193
2010-01,33.699233976651215
2010-02,32.975194057184574
2010-03,36.13993683358393
2010-04,39.768285780589096
2010-05,34.544236857188125
2010-06,32.0186278701112
2010-07,32.18399138117085
2010-08,27.90294501974908
2010-09,27.74777616690971
2010-10,27.81632205512459
2010-11,27.271615861393254
2010-12,30.05919406520507
2011-01,30.113743873632007
2011-02,31.88144028296132
2011-03,31.065756107517377
2011-04,32.952473523616185
2011-05,31.867766515032052
2011-06,32.71155636092305
2011-07,30.601962012662803
2011-08,28.581115574733918
2011-09,28.06850340609683
2011-10,30.458309839348065
2011-11,32.00894544721135
2011-12,35.505593454725336
2012-01,34.9221236124738
2012-02,36.223971540188856
2012-03,38.003433091932564
2012-04,37.51626930543123
2012-05,36.39501044191343
2012-06,38.065704479394924
2012-07,36.81146484240781
2012-08,35.87786140288615
2012-09,36.987150194054884
2012-10,36.48533474937021
2012-11,35.596456526088645
2012-12,37.16080753755409
2013-01,37.71016132731807
2013-02,40.55382562521079
2013-03,43.07562962941669
2013-04,41.44000797463392
2013-05,41.99016896400159
2013-06,41.02234211819627
2013-07,43.10023146668473
2013-08,45.28538760242485
2013-09,46.06824996867634
2013-10,49.20129675885486
2013-11,51.365426739345345
2013-12,50.384520220142285
2014-01,53.0188805231418
2014-02,61.71643298034363
2014-03,57.5407911310826
2014-04,57.69001125600297
2014-05,56.360688720292046
2014-06,52.734323365673774
2014-07,52.02734401411991
2014-08,54.629639514346806
2014-09,55.363762281676344
2014-10,54.563484181033004
2014-11,58.86830066526524
2014-12,58.88026154675914
2015-01,60.68649753202444
2015-02,69.46101262916751
2015-03,68.8701708941612
2015-04,70.34026809175295
2015-05,72.01803658568991
2015-06,72.05589401016961
2015-07,76.07793542788889
2015-08,73.69956615661386
2015-09,69.70024748899564
2015-10,73.10599214138048
2015-11,78.68940603887208
2015-12,76.63982573976904
2016-01,71.10998224711363
2016-02,70.30402207414872
2016-03,70.1944245386472
2016-04,69.55830275733439
2016-05,73.28118317964609
2016-06,64.90850152877685
2016-07,67.08620525189396
2016-08,71.03662583957605
2016-09,68.9796038644144
2016-10,66.9542715309077
2016-11,70.04339361481173
2016-12,73.60265071012327
2017-01,72.19567348606978
2017-02,73.15676881100525
2017-03,75.41077073273729
2017-04,76.7281225486632
2017-05,75.74032029820107
2017-06,73.43433643375106
2017-07,71.4045106834313
2017-08,70.26345993191282
2017-09,75.19921517801612
2017-10,76.67991848981063
2017-11,73.7162267087827
2017-12,76.60219191546256
2018-01,75.75468134805112
2018-02,71.94963572446386
2018-03,70.53171621527301
2018-04,73.59176103271365
2018-05,78.64340805361086
2018-06,75.83070425341404
2018-07,75.60293065966982
2018-08,74.65423238062336
2018-09,72.15909620786749
2018-10,67.9606189516827
2018-11,64.11780795931807
2018-12,60.328894052119026
2019-01,63.22148260180969
2019-02,67.41644766329368
2019-03,68.52977471090529
2019-04,73.12605863770908
2019-05,69.4768221181198
2019-06,70.88092115461001
2019-07,71.3877458304171
2019-08,70.56947557493811
2019-09,73.70334067471352
2019-10,77.2165218908146
2019-11,82.67288247586832
2019-12,84.83460991515969
2020-01,82.11795209862616
2020-02,76.88227842376641
2020-03,64.63650746307704
2020-04,70.28804680135919
2020-05,74.22587961682868
2020-06,75.57858828979307
2020-07,78.05015237473113
2020-08,82.1274251753006
2020-09,82.9961388255732
2020-10,82.90997557008335
2020-11,88.78470443304865
2020-12,89.89537340382712
2021-01,87.21980904631143
2021-02,87.86665192218558
2021-03,98.72440077908821
2021-04,97.29652578120577
2021-05,98.13619544017071
2021-06,100.28162116751537
2021-07,102.06048553127066
2021-08,108.57746581465189
2021-09,102.65397993928636
2021-10,104.26189190014362
2021-11,97.25487662404056
2021-12,105.26014660148539
2022-01,99.12207328440742
2022-02,94.0257494981922
2022-03,86.11977214453519
2022-04,87.17848646905892
2022-05,86.41417731334738
2022-06,73.81552770291077
2022-07,81.07871347484698
2022-08,83.75550730894359
2022-09,74.51399595339333
2022-10,82.07494211879572
2022-11,85.39333076133173
2022-12,83.09729682130032
2023-01,92.3692998026772
2023-02,96.38467897896159
2023-03,99.30053732624172
2023-04,100.61841768811014
2023-05,99.8713386337135
2023-06,103.26615638418383
2023-07,109.5614303931934
