Date,EGYPT
2019-08,963.9239624362821
2019-09,970.9201503520245
2019-10,984.9003691613258
2019-11,966.4947020846229
2019-12,996.8250718756002
2020-01,1041.8337634715208
2020-02,1020.6621966759683
2020-03,743.2151028955376
2020-04,821.4218523873565
2020-05,781.92122439722
2020-06,779.1783231865319
2020-07,726.6263427235322
2020-08,778.7282619015293
2020-09,780.4531335431319
2020-10,736.1415712539293
2020-11,739.1121209704114
2020-12,711.0800483478919
2021-01,770.7253215953228
2021-02,760.1677781219865
2021-03,710.729466240965
2021-04,697.5699491337773
2021-05,646.2045725448222
2021-06,639.482227616333
2021-07,684.5268664150951
2021-08,725.9478724197814
2021-09,682.1530207459031
2021-10,786.8320679301463
2021-11,813.3627101786074
2021-12,823.3363268645626
2022-01,799.0574005770619
2022-02,753.8835639171482
2022-03,644.3940231724737
2022-04,656.6551469710126
2022-05,594.9751720052094
2022-06,546.7781528007154
2022-07,569.0781431925523
2022-08,577.632232388119
2022-09,575.9262628126526
2022-10,581.5208309639895
2022-11,672.411329115305
2022-12,679.8525450600947
2023-01,650.1189292690078
2023-02,701.7490580372697
2023-03,643.6680749383383
2023-04,664.8357197761044
2023-05,686.262117310758
2023-06,666.3655661132938
2023-07,648.2938832630938
