Date,SWITZERLAND
2017-10,301.1999563517498
2017-11,300.5569567837899
2017-12,302.4999494639803
2018-01,304.05457505719636
2018-02,290.84422938705023
2018-03,283.7936922478833
2018-04,289.121488263032
2018-05,289.6205545033776
2018-06,292.30669855906416
2018-07,310.7085882995439
2018-08,314.4443261669327
2018-09,315.27153273814133
2018-10,310.44201920231734
2018-11,311.4039597775368
2018-12,291.700237646377
2019-01,308.55414805589413
2019-02,323.9871665392444
2019-03,337.19355537433177
2019-04,344.4088552128869
2019-05,345.9256414258392
2019-06,362.2995266755426
2019-07,368.06788416805756
2019-08,373.1725931534003
2019-09,379.5417051017003
2019-10,377.6970909493446
2019-11,386.87179619185076
2019-12,396.7616321520813
2020-01,405.0637090392554
2020-02,376.22160855560935
2020-03,360.7692054665064
2020-04,380.09367566778457
2020-05,385.0489197928305
2020-06,393.0079368188545
2020-07,388.49798288113846
2020-08,393.76829958017294
2020-09,395.6315955585745
2020-10,376.1334041042479
2020-11,400.33255878516655
2020-12,410.52204178356163
2021-01,404.9781498807419
2021-02,395.9465948424156
2021-03,420.5903732737916
2021-04,429.20433031692
2021-05,443.8704837934327
2021-06,466.94154325529104
2021-07,482.7019130977086
2021-08,490.83423567097566
2021-09,462.28239601603957
2021-10,491.87219261962537
2021-11,498.30624219133637
2021-12,531.5638079397459
2022-01,497.18377334636983
2022-02,493.85244925841647
2022-03,510.33237648612356
2022-04,513.8637929972014
2022-05,489.7671912864999
2022-06,466.4602031008648
2022-07,500.73534068286585
2022-08,480.08662819609634
2022-09,460.51094225004437
2022-10,470.53977314347094
2022-11,487.20552764865363
2022-12,466.73659395664123
2023-01,486.70874397040575
2023-02,481.52117750453647
2023-03,491.5419161469635
2023-04,515.8123601819017
2023-05,510.3085315888896
2023-06,511.6739703166506
2023-07,524.5317866678066
