Date,UNITED KINGDOM
2019-05,198.5123207525351
2019-06,203.9476600261927
2019-07,204.84032160339353
2019-08,197.4427103960807
2019-09,207.75980682850988
2019-10,208.71929173571914
2019-11,214.83218203894143
2019-12,221.89405795513053
2020-01,216.24329501718796
2020-02,192.14689969923077
2020-03,161.64287989792464
2020-04,170.2561639536919
2020-05,169.42765465751572
2020-06,170.2228488731926
2020-07,163.95384785290977
2020-08,167.86546532148796
2020-09,162.6714350721872
2020-10,155.49434257604437
2020-11,176.84058449036937
2020-12,182.33464980637316
2021-01,183.19372008723954
2021-02,189.96004504016184
2021-03,201.58510026132006
2021-04,205.44014686609458
2021-05,210.399815612105
2021-06,211.7176374747969
2021-07,213.66232548152223
2021-08,216.46841019862464
2021-09,216.014687452592
2021-10,225.01156513817998
2021-11,218.95006285056994
2021-12,232.53520097267673
2022-01,238.01004888349857
2022-02,239.41306008966063
2022-03,242.0173257403566
2022-04,245.82785808683292
2022-05,246.25758124537708
2022-06,230.60028371506294
2022-07,245.26542577997608
2022-08,234.68567228397714
2022-09,219.59937978611217
2022-10,230.7907363342698
2022-11,245.38422286886356
2022-12,235.80537571523766
2023-01,246.81007377331937
2023-02,253.38653521511876
2023-03,245.79284632260473
2023-04,254.7411604841007
2023-05,246.47531069776653
2023-06,250.1400190419749
2023-07,256.0340581378849
