Date,EM EMEA SMALL CAP
2010-06,840.8386027196499
2010-07,937.3958229465647
2010-08,929.3189127500705
2010-09,1044.9667930554224
2010-10,1092.7559209923095
2010-11,1067.8429632989632
2010-12,1166.846849249569
2011-01,1090.5186402837262
2011-02,1107.6145341416984
2011-03,1150.5679562090822
2011-04,1223.9561469980604
2011-05,1148.7175552988017
2011-06,1141.9961935534182
2011-07,1128.932170344398
2011-08,1015.0716075385076
2011-09,868.208003080728
2011-10,929.4586639676718
2011-11,884.4602240984735
2011-12,867.8076279926444
2012-01,962.3334290216726
2012-02,1043.3724866063146
2012-03,1033.5760938229798
2012-04,1042.1629732867013
2012-05,906.1985329337666
2012-06,979.7046853216625
2012-07,1001.2813493181915
2012-08,1009.0144537485439
2012-09,1053.257231619466
2012-10,1026.919228218256
2012-11,1027.8503184294254
2012-12,1110.4429267621379
2013-01,1097.5755317124595
2013-02,1090.4158964313995
2013-03,1092.7315282842917
2013-04,1110.9845631902103
2013-05,1039.399903168696
2013-06,1004.6152033931706
2013-07,1032.573258285466
2013-08,983.6447142979101
2013-09,1065.3916546441292
2013-10,1135.4492067039869
2013-11,1117.9639196080814
2013-12,1075.3997375756232
2014-01,998.6371041288019
2014-02,1068.66671116151
2014-03,1092.72371876339
2014-04,1126.2121407244463
2014-05,1139.889732253802
2014-06,1132.3404855908288
2014-07,1139.8114345662905
2014-08,1157.3898273645018
2014-09,1090.296198191714
2014-10,1093.7375957139222
2014-11,1105.6796956435003
2014-12,1031.8220093568268
2015-01,1060.9936851845728
2015-02,1086.1075919212335
2015-03,1012.5819498151146
2015-04,1070.1358605035718
2015-05,1035.734685643382
2015-06,1004.4592664762343
2015-07,979.4119601460185
2015-08,904.6687869355989
2015-09,867.3967239445724
2015-10,906.5584047125353
2015-11,828.8487808125643
2015-12,797.2214555945661
2016-01,745.64249693457
2016-02,800.8805440190824
2016-03,918.8460529273773
2016-04,967.9547569864601
2016-05,876.1476959976958
2016-06,911.3126520733658
2016-07,981.9687095318843
2016-08,966.1525110592489
2016-09,1013.9310049229399
2016-10,1021.7785617989922
2016-11,972.2027644201412
2016-12,1023.6655071610414
2017-01,1068.5735640086793
2017-02,1099.3399440460098
2017-03,1087.7755587935806
2017-04,1097.082551
2017-05,1099.688687
2017-06,1103.735949
2017-07,1138.89303
2017-08,1168.546812
2017-09,1129.356863
2017-10,1120.288152
2017-11,1114.648722
2017-12,1224.35381
2018-01,1292.961892
2018-02,1283.46587
2018-03,1246.945008
2018-04,1208.591181105552
2018-05,1116.5505998805718
2018-06,1039.8911092998328
2018-07,1066.7745797322889
2018-08,975.5624762579712
2018-09,981.7987457654108
2018-10,923.6242553590585
2018-11,960.3069130475056
2018-12,929.876034
2019-01,1012.4331407953939
2019-02,1011.5162008817596
2019-03,971.9232565142479
2019-04,993.4586293370741
2019-05,959.6403963929577
2019-06,1016.212828766429
2019-07,1027.7892493884672
2019-08,982.4473504908102
2019-09,994.9185191931433
2019-10,1022.2152047704612
2019-11,1043.8203190928239
2019-12,1102.510287758953
2020-01,1071.4029476702908
2020-02,933.0137091265211
2020-03,708.1626450189829
2020-04,794.1408271968203
2020-05,802.6884795660357
2020-06,873.7481641512461
2020-07,921.4511770449064
2020-08,940.8715624196741
2020-09,953.13641692544
2020-10,902.8730401744722
2020-11,1063.2852987327653
2020-12,1161.18614230897
2021-01,1197.399109262337
2021-02,1232.4199373495096
2021-03,1260.4736588237788
2021-04,1337.6269665262937
2021-05,1404.3541770487757
2021-06,1380.8446467880628
2021-07,1383.9622256046066
2021-08,1443.3178387270236
2021-09,1394.2959802640123
2021-10,1420.657999316633
2021-11,1321.7667287313973
2021-12,1368.015842110934
2022-01,1399.3901578504679
2022-02,1323.3420707233277
2022-03,1360.8477880053108
2022-04,1340.0025159464492
2022-05,1301.6252077046415
2022-06,1188.5831761245
2022-07,1224.9491563476843
2022-08,1247.3452931879885
2022-09,1164.5612267303677
2022-10,1217.734083354903
2022-11,1299.0043947525824
2022-12,1307.9738089373575
2023-01,1318.2691308475153
2023-02,1306.9492207979295
2023-03,1284.9030851510906
2023-04,1323.0057873672417
2023-05,1291.520792133654
2023-06,1355.9947231922079
2023-07,1466.2598993957026
