Date,EGYPT
2008-05,1335.7993126255512
2008-06,1216.1903098162813
2008-07,1169.4903041591406
2008-08,1061.1147873459606
2008-09,882.3352458201384
2008-10,596.0621186461818
2008-11,509.6802196180808
2008-12,598.4132438455218
2009-01,494.347791400071
2009-02,462.581022017823
2009-03,529.9401740159893
2009-04,652.2961828332571
2009-05,722.5719992035464
2009-06,727.3341700781687
2009-07,799.6810913561028
2009-08,876.9032837694127
2009-09,891.8931047334776
2009-10,929.3188536064629
2009-11,779.5743468009945
2009-12,836.1972039543762
2010-01,897.387796236426
2010-02,910.4468383672132
2010-03,935.4808346598691
2010-04,1019.6191969750078
2010-05,887.1389146519656
2010-06,810.220495613454
2010-07,853.4302902068811
2010-08,867.4979877336041
2010-09,895.9909251141204
2010-10,889.7500180980106
2010-11,882.1380618338849
2010-12,940.0610883037025
2011-01,744.036082808026
2011-02,740.0364383415595
2011-03,721.6701128587141
2011-04,672.7588621238551
2011-05,744.8906904858994
2011-06,713.3886247868819
2011-07,668.1765952505942
2011-08,624.8102075354708
2011-09,565.6513316040592
2011-10,619.5980256061645
2011-11,555.3745868717067
2011-12,499.5632031659154
2012-01,644.0796882098489
2012-02,739.9884599891424
2012-03,704.6312421216279
2012-04,704.9975561905037
2012-05,669.892983439218
2012-06,671.6793441080458
2012-07,694.0306035912384
2012-08,754.9567206480333
2012-09,823.6563819529504
2012-10,796.6103725683721
2012-11,679.1884930175701
2012-12,734.8543841996332
2013-01,719.2714107145963
2013-02,700.2509364081349
2013-03,655.2253743794905
2013-04,653.2652801549816
2013-05,679.2631038749461
2013-06,591.4841436349244
2013-07,662.8803113623492
2013-08,622.1154343478173
2013-09,665.9772822067507
2013-10,731.2289415082155
2013-11,729.562452579682
2013-12,794.9873508042623
2014-01,842.8270128940435
2014-02,889.8130159606742
2014-03,868.065577855358
2014-04,937.2079892469472
2014-05,900.2153845693382
2014-06,877.5064112604837
2014-07,978.6259008792243
2014-08,1063.0568229185014
2014-09,1124.8643969184227
2014-10,1046.3460525314438
2014-11,1059.3311971367968
2014-12,1028.1285095983599
2015-01,1090.565242241413
2015-02,1037.3736914886856
2015-03,1042.1027792335028
2015-04,1016.8068287250873
2015-05,1009.0769804688922
2015-06,978.275442976497
2015-07,942.9031705058416
2015-08,831.8051965624774
2015-09,851.6832355064392
2015-10,825.8298889988428
2015-11,698.988355353139
2015-12,784.9321855635537
2016-01,650.8400485485696
2016-02,685.8738802933949
2016-03,738.4212854834641
2016-04,836.7445999966479
2016-05,790.0564378521738
2016-06,745.2320464279243
2016-07,900.466092822252
2016-08,916.4068880487958
2016-09,905.846236147139
2016-10,982.8273687784584
2016-11,653.403017586112
2016-12,694.4144572310934
2017-01,681.2603791559137
2017-02,757.9008590301698
2017-03,707.1911467726474
2017-04,695.971101
2017-05,747.651627
2017-06,729.689457
2017-07,753.562796
2017-08,768.026684
2017-09,745.766145
2017-10,736.050379
2017-11,722.730337
2017-12,730.031436
2018-01,722.151155
2018-02,718.838636
2018-03,809.413832
2018-04,826.5820474294203
2018-05,729.2448637814123
2018-06,743.8646571248147
2018-07,718.9521526160096
2018-08,740.1945715905676
2018-09,693.2124918674505
2018-10,652.2024304226466
2018-11,634.4764852428356
2018-12,627.8389711292458
2019-01,694.2135589948649
2019-02,727.6739061030419
2019-03,727.1428005930201
2019-04,799.9537384452701
2019-05,762.7969107730321
2019-06,784.1017298533733
2019-07,768.7129997891046
2019-08,844.852794120169
2019-09,842.4459345473829
2019-10,874.5257803328227
2019-11,847.599128899657
2019-12,889.9760881540176
2020-01,918.3106255364601
2020-02,891.7340676203578
2020-03,648.6242054617873
2020-04,713.9797492925965
2020-05,690.225523725228
2020-06,694.4822934697766
2020-07,681.8656958527005
2020-08,739.0698976012803
2020-09,726.2761632328097
2020-10,680.4839744168437
2020-11,701.1540281198346
2020-12,689.9848030159023
2021-01,742.5735408573281
2021-02,731.7384916428591
2021-03,662.4488771095919
2021-04,665.9496776157465
2021-05,626.4760260979497
2021-06,601.3243982850279
2021-07,643.6269509156937
2021-08,679.4935059471877
2021-09,626.8718724656524
2021-10,722.0071829876792
2021-11,725.3738461810102
2021-12,741.8356143429842
2022-01,709.7038176765988
2022-02,670.8955642194941
2022-03,568.0723177865726
2022-04,548.2219524302579
2022-05,504.4020825492613
2022-06,452.378142761457
2022-07,459.2088213490466
2022-08,459.66589505065633
2022-09,446.5036556149852
2022-10,454.84480194472314
2022-11,547.5453254611134
2022-12,573.8208453412733
2023-01,558.3905516379988
2023-02,588.5562026193429
2023-03,553.053497657389
2023-04,580.2294876539453
2023-05,578.3681210166611
2023-06,574.7165130625931
2023-07,565.049630833769
