Date,AUSTRIA
2008-05,323.9661936071261
2008-06,290.609226928333
2008-07,265.7588938478428
2008-08,265.0321559565352
2008-09,191.60837616993476
2008-10,133.47358720969493
2008-11,114.07553402506613
2008-12,109.91726162353072
2009-01,106.43389436774336
2009-02,88.67329315603575
2009-03,105.73127831709319
2009-04,116.40029682597249
2009-05,135.7995806452799
2009-06,134.06338469015267
2009-07,143.43071066472552
2009-08,159.3549724540756
2009-09,165.97852529770344
2009-10,155.1478595392661
2009-11,154.37390829954944
2009-12,152.49617836457176
2010-01,149.91886626666414
2010-02,147.14788034883927
2010-03,159.7192677451059
2010-04,162.94097192949525
2010-05,147.33149284533258
2010-06,136.93832702979475
2010-07,152.00263535015722
2010-08,148.77104307701393
2010-09,157.62528969267134
2010-10,165.53034039043823
2010-11,158.71016151400354
2010-12,179.20109622971793
2011-01,180.8444437770425
2011-02,182.3162095580483
2011-03,179.59784832673623
2011-04,176.34995714468846
2011-05,175.40320090494225
2011-06,178.29808617628566
2011-07,168.09835723079985
2011-08,143.9453359075236
2011-09,120.03626967059272
2011-10,123.05892854583233
2011-11,113.96698994700769
2011-12,117.72549677694522
2012-01,128.76517857680574
2012-02,136.83687306268985
2012-03,133.65474728650824
2012-04,129.04463422065757
2012-05,112.6138629844488
2012-06,119.00141278441177
2012-07,121.7513983643414
2012-08,120.88098942074585
2012-09,125.75813483304564
2012-10,133.12022221292352
2012-11,139.87695290794537
2012-12,145.9429599284394
2013-01,147.91214363960123
2013-02,150.27245345987268
2013-03,142.84306996792898
2013-04,147.98446760043927
2013-05,148.71049114343364
2013-06,136.8032520293346
2013-07,144.10044220657008
2013-08,150.94951637230434
2013-09,156.21364996757055
2013-10,161.18497254776574
2013-11,164.9668352300792
2013-12,158.3683447444019
2014-01,157.80602881187616
2014-02,158.13448532726758
2014-03,153.9385523022952
2014-04,153.71107861786732
2014-05,155.27656373923955
2014-06,154.0271485906083
2014-07,139.50737965156114
2014-08,138.53773390177275
2014-09,130.8969945877986
2014-10,132.95244761557686
2014-11,137.1575842467309
2014-12,126.6625697349435
2015-01,125.06046933547071
2015-02,146.42508148641707
2015-03,147.1460203389105
2015-04,155.66245883706281
2015-05,154.444815123613
2015-06,146.3515561936888
2015-07,152.47020358175996
2015-08,138.62262981496283
2015-09,132.9514128645923
2015-10,144.2541383789735
2015-11,152.79909691108753
2015-12,145.97458505889733
2016-01,132.60896551689976
2016-02,130.47663536227668
2016-03,138.43299960234958
2016-04,144.0388432926346
2016-05,138.4802736237558
2016-06,127.81766475307117
2016-07,137.33371943428796
2016-08,141.23800851308238
2016-09,147.40243272874142
2016-10,157.27365819592478
2016-11,159.62756154152208
2016-12,167.27155848594302
2017-01,172.1506783794178
2017-02,175.0492426505672
2017-03,179.73911013575125
2017-04,193.6077377373319
2017-05,205.1239607336143
2017-06,205.36426684029618
2017-07,216.18296966138587
2017-08,217.7439022518104
2017-09,223.24212999328003
2017-10,231.27181629422836
2017-11,231.82481760956324
2017-12,232.5993881443796
2018-01,248.55966769673813
2018-02,239.48633461797994
2018-03,232.06780870861854
2018-04,232.78673353566458
2018-05,223.35824111821123
2018-06,218.4386474396716
2018-07,228.77595413652418
2018-08,213.14325749768568
2018-09,220.08317894245343
2018-10,211.3982076297235
2018-11,202.5707156983096
2018-12,177.29178591359127
2019-01,192.36632650863683
2019-02,199.20429969214408
2019-03,195.73423393205732
2019-04,208.92403136810378
2019-05,187.33852848176863
2019-06,194.5774674659892
2019-07,197.21988001157538
2019-08,189.31072120591793
2019-09,196.9451358002787
2019-10,205.43091190528125
2019-11,203.99756869500436
2019-12,206.6623558996223
2020-01,196.29927899478338
2020-02,176.5513294040881
2020-03,120.75655623157891
2020-04,139.27226149604854
2020-05,139.97170888750458
2020-06,142.44896724092771
2020-07,133.94024018976666
2020-08,139.67507421610478
2020-09,129.86691072617464
2020-10,129.65165417750066
2020-11,166.7348896911626
2020-12,183.3833862739201
2021-01,188.87476378855285
2021-02,196.82315269009868
2021-03,208.6338650796451
2021-04,211.7751070512999
2021-05,235.24271608896552
2021-06,230.55459991238396
2021-07,235.92036080922207
2021-08,250.37949787872677
2021-09,260.434153709289
2021-10,263.8243677211303
2021-11,263.42509557039244
2021-12,279.2044776280067
2022-01,277.1779823646494
2022-02,235.0497564261167
2022-03,228.35523185301355
2022-04,225.23017481935074
2022-05,231.71338618451819
2022-06,201.18249797452455
2022-07,209.1680611615723
2022-08,192.35963446122196
2022-09,181.97250347492738
2022-10,200.13408626100676
2022-11,226.12559843414084
2022-12,218.93166112099968
2023-01,235.5905035082748
2023-02,250.00956651182761
2023-03,220.57841361967328
2023-04,229.0202274200975
2023-05,216.827301690237
2023-06,229.21662202621255
2023-07,238.53126288929855
