Date,FINLAND
2021-03,247.70466989952823
2021-04,258.06165399810845
2021-05,263.7651865071666
2021-06,272.0711136477781
2021-07,288.229328306069
2021-08,290.643576626439
2021-09,269.6813132828233
2021-10,273.0359791258475
2021-11,266.7134883441713
2021-12,282.9677359026773
2022-01,268.9172592604886
2022-02,250.03776428490949
2022-03,254.81064782179578
2022-04,257.31160376932655
2022-05,255.377016223169
2022-06,241.6461424471506
2022-07,256.47964526459833
2022-08,254.67268321120753
2022-09,239.23888438324877
2022-10,247.09521102939487
2022-11,263.7860251645749
2022-12,255.43527332842416
2023-01,255.31563336076016
2023-02,255.9075136023707
2023-03,250.07908218462882
2023-04,246.62975885534124
2023-05,232.78091513731505
2023-06,228.8988204030168
2023-07,226.49275644223712
