Date,HONG KONG
2020-03,472.9048352651604
2020-04,508.20088863388645
2020-05,458.59980372121987
2020-06,504.33989536704195
2020-07,475.47541204660723
2020-08,507.1257728647876
2020-09,490.5698302044394
2020-10,488.13970992896327
2020-11,528.433359973191
2020-12,542.8383056213193
2021-01,557.5896888149255
2021-02,584.3347627174
2021-03,606.1249900245186
2021-04,610.0927266384922
2021-05,608.5938603220958
2021-06,615.916859136207
2021-07,598.2583987832331
2021-08,596.8784232051388
2021-09,570.940291738492
2021-10,579.3506898763817
2021-11,563.9762024930534
2021-12,561.2131661351427
2022-01,575.051584385555
2022-02,557.8771701020748
2022-03,563.1766689499678
2022-04,564.3084860623579
2022-05,571.2796138562567
2022-06,592.657147885284
2022-07,585.6318564237583
2022-08,572.9870636901549
2022-09,525.1357734599148
2022-10,457.1369406418751
2022-11,546.2563702181066
2022-12,569.8344152412216
2023-01,581.2437299527134
2023-02,553.0406216886694
2023-03,546.363401524236
2023-04,540.7664426849803
2023-05,511.25512830052674
2023-06,516.6161921440406
2023-07,525.7072533852905
