Date,BELGIUM
2014-02,110.94832729617671
2014-03,111.01058106384379
2014-04,112.73504504190444
2014-05,116.16668617335804
2014-06,117.38696056245692
2014-07,115.25126175553193
2014-08,120.03998107464872
2014-09,122.46488476254054
2014-10,120.9595807812591
2014-11,128.6774919303618
2014-12,128.59346238145505
2015-01,143.9883272416877
2015-02,152.36566430024425
2015-03,153.49963862353331
2015-04,149.4178431548995
2015-05,152.647865249084
2015-06,149.5053508486761
2015-07,153.91245344211418
2015-08,141.15869072322798
2015-09,137.50923698363704
2015-10,152.50786289931818
2015-11,167.08802071289102
2015-12,160.5759779613406
2016-01,157.1015934912903
2016-02,145.29673900726792
2016-03,149.3572856564916
2016-04,150.52704225588977
2016-05,157.98657624783084
2016-06,156.7120369069158
2016-07,158.14291568585315
2016-08,157.6711642521785
2016-09,162.66663035709934
2016-10,152.47274106899516
2016-11,148.98385536650082
2016-12,152.8634440556115
2017-01,149.31042804301995
2017-02,154.7819162593869
2017-03,158.4842680722455
2017-04,160.73707265526645
2017-05,163.29971858108115
2017-06,155.81686971626274
2017-07,163.54347408799356
2017-08,160.20474126527353
2017-09,164.21324132805603
2017-10,169.36425634473758
2017-11,161.74317944658725
2017-12,159.18947451466389
2018-01,161.75813623100603
2018-02,158.35746999112956
2018-03,156.21261469351947
2018-04,153.58040167671308
2018-05,150.29914677693503
2018-06,154.7402035992619
2018-07,157.76033013919525
2018-08,151.14057592293125
2018-09,147.4604786632578
2018-10,133.41569666241463
2018-11,136.01711109363117
2018-12,122.1909837829624
2019-01,133.71095249345552
2019-02,138.18797715551355
2019-03,144.5697557310879
2019-04,149.80728849406043
2019-05,138.48168564845454
2019-06,144.26088595136943
2019-07,156.4977531869051
2019-08,150.17270637407506
2019-09,155.87864898799998
2019-10,144.74869604632616
2019-11,148.2960454474337
2019-12,149.69829036374128
2020-01,146.27613088285784
2020-02,122.9194391592086
2020-03,103.28960230988568
2020-04,110.28722230852233
2020-05,109.4131503543566
2020-06,113.90394587965177
2020-07,113.77803693343301
2020-08,114.22103090862892
2020-09,111.30157850362558
2020-10,105.34106635064899
2020-11,126.17888952187332
2020-12,126.22712729930683
2021-01,124.08914819806397
2021-02,122.84201751405881
2021-03,128.04947886672295
2021-04,133.6486601645811
2021-05,137.19761594284824
2021-06,138.61881569786516
2021-07,135.893634392444
2021-08,137.58815908034845
2021-09,133.83666300775926
2021-10,138.2424140482194
2021-11,131.94316875562623
2021-12,138.77191653039915
2022-01,133.71000521927968
2022-02,132.4574634426844
2022-03,134.82595318240203
2022-04,134.42655953608983
2022-05,128.64560560138452
2022-06,124.25162238464729
2022-07,127.34422714880853
2022-08,119.58244704071097
2022-09,115.0290271754985
2022-10,123.25572067154941
2022-11,129.6420370851772
2022-12,129.4038781897222
2023-01,132.59026044904252
2023-02,135.1217139127908
2023-03,135.08057026122057
2023-04,134.65615688827626
2023-05,124.41483078781428
2023-06,126.2834061843315
2023-07,134.4964162975685
