Date,DENMARK
2013-04,349.21812752416844
2013-05,341.18894328467496
2013-06,327.3085788231139
2013-07,347.1165393225168
2013-08,351.28184578458536
2013-09,357.3247674280529
2013-10,361.69105829001757
2013-11,378.1397987016528
2013-12,387.05541644947976
2014-01,408.5850368624664
2014-02,458.27480103305163
2014-03,449.00862442041625
2014-04,448.91994612068095
2014-05,450.8766931633506
2014-06,466.35715386017176
2014-07,465.74231904698445
2014-08,466.9050879466513
2014-09,486.11162221516264
2014-10,478.39383830603697
2014-11,482.71451859834247
2014-12,467.9891471259545
2015-01,511.3498981979126
2015-02,557.9554627954205
2015-03,610.6886878196352
2015-04,618.3053445979297
2015-05,626.9624462662144
2015-06,602.531954349951
2015-07,644.6694402577909
2015-08,602.7637680317757
2015-09,586.923050810247
2015-10,595.8661591654607
2015-11,642.70875225106
2015-12,643.4432530538003
2016-01,616.7322811098869
2016-02,599.7660583102173
2016-03,607.4659974217067
2016-04,617.6084578298604
2016-05,645.4173793537294
2016-06,619.5175304144117
2016-07,642.2890814625096
2016-08,603.8423080483079
2016-09,574.0315608109153
2016-10,551.8183121398206
2016-11,528.6259961783571
2016-12,558.1801171202715
2017-01,568.980003335243
2017-02,575.8955304952624
2017-03,584.0857898316251
2017-04,618.004245699047
2017-05,635.5000028799013
2017-06,631.5717523050739
2017-07,638.1949478695207
2017-08,654.9575696875837
2017-09,656.3045487124325
2017-10,675.5923669181188
2017-11,649.5949015818984
2017-12,660.375268143071
2018-01,656.4141298120302
2018-02,652.0329667870556
2018-03,635.430204758708
2018-04,632.8845205848933
2018-05,638.011342962169
2018-06,622.2689289195504
2018-07,656.6668803254241
2018-08,662.877138966016
2018-09,639.9295066612451
2018-10,591.8395910668506
2018-11,612.6566191054608
2018-12,586.6700932437905
2019-01,604.57224853016
2019-02,644.6206651601841
2019-03,673.7069942043324
2019-04,672.4578343899698
2019-05,652.4534642347817
2019-06,674.730894879527
2019-07,672.1759072987384
2019-08,696.0298068932177
2019-09,697.6699386332286
2019-10,707.7468840588749
2019-11,745.1927342372412
2019-12,765.9923720930159
2020-01,789.456269390231
2020-02,747.4523352329793
2020-03,720.7263419583537
2020-04,782.1176764780167
2020-05,827.262495250416
2020-06,836.8560152176345
2020-07,868.172215592768
2020-08,895.102076662173
2020-09,924.2908685261532
2020-10,904.9026369840002
2020-11,965.6095036114884
2020-12,1010.0534866679818
2021-01,979.2039370742121
2021-02,977.7243366298159
2021-03,1019.7721426893526
2021-04,1064.2447497849366
2021-05,1089.964516133425
2021-06,1142.6924456843933
2021-07,1198.116143290244
2021-08,1247.7375421976478
2021-09,1200.078565369833
2021-10,1282.8985518816569
2021-11,1239.4816607300093
2021-12,1293.7438365373869
2022-01,1163.9717592090165
2022-02,1176.9782845722063
2022-03,1237.8562610573897
2022-04,1263.438138492461
2022-05,1195.4878763759566
2022-06,1159.8857796282437
2022-07,1284.5068916074713
2022-08,1201.4164678700567
2022-09,1085.963044063544
2022-10,1180.9345894036185
2022-11,1271.3244649901849
2022-12,1311.8653417459855
2023-01,1310.5382690931813
2023-02,1377.390528996678
2023-03,1448.1849190888634
2023-04,1483.0640000534004
2023-05,1472.1062678918468
2023-06,1465.9985775112825
2023-07,1461.8051301788253
