Date,UNITED KINGDOM
2015-10,187.86618455253725
2015-11,192.00786833698962
2015-12,179.35888258774622
2016-01,169.20712288830674
2016-02,167.04264522954904
2016-03,166.98178690895537
2016-04,171.8881953891788
2016-05,175.98907312525236
2016-06,170.022608923314
2016-07,173.58576674987435
2016-08,174.56990930902657
2016-09,174.76416403666454
2016-10,169.93730521882816
2016-11,176.19590381506455
2016-12,184.53795635537568
2017-01,182.4299828965677
2017-02,189.24794601000787
2017-03,191.1499816556508
2017-04,191.64484620850016
2017-05,194.16289579798894
2017-06,187.71740755138688
2017-07,186.2803853164529
2017-08,183.30642517731383
2017-09,190.45817082309
2017-10,194.45199589339055
2017-11,190.1995261614791
2017-12,198.2340228513409
2018-01,196.8956542790203
2018-02,188.24448334883337
2018-03,186.0424060668931
2018-04,198.52390873121536
2018-05,203.75225752299303
2018-06,201.7444040178896
2018-07,203.0745950911746
2018-08,195.65424718518517
2018-09,199.4235178987805
2018-10,190.62487248221424
2018-11,187.57729084365215
2018-12,178.75661029788705
2019-01,190.70775229027464
2019-02,198.68996362333016
2019-03,203.62378999718584
2019-04,208.61408571853335
2019-05,197.20455287157284
2019-06,202.60150420316145
2019-07,203.48827377071623
2019-08,196.11067838360594
2019-09,206.35629865582862
2019-10,207.30760167619982
2019-11,213.34774560363317
2019-12,220.3608257304198
2020-01,214.747483806631
2020-02,190.78819579715582
2020-03,160.4938570466084
2020-04,169.0479419244737
2020-05,168.21280459278643
2020-06,169.00229701352117
2020-07,162.77824672050113
2020-08,166.6515935327585
2020-09,161.49512244893208
2020-10,154.36992907384723
2020-11,175.54943543389794
2020-12,181.00338746216636
2021-01,181.85462678264625
2021-02,188.5622278833477
2021-03,200.0974853513102
2021-04,203.9240833018904
2021-05,208.83498621399778
2021-06,210.14014279276932
2021-07,212.07034105255894
2021-08,214.83976794938377
2021-09,214.38945887480992
2021-10,223.31864679866064
2021-11,217.28478231307915
2021-12,230.76659520285062
2022-01,236.19980276174516
2022-02,237.59214300839668
2022-03,240.16965877504956
2022-04,243.95109983760526
2022-05,244.3737183463124
2022-06,228.8311339847214
2022-07,243.38376607474822
2022-08,232.8836607358931
2022-09,217.91320689589918
2022-10,229.0186316803396
2022-11,243.49370808943118
2022-12,233.9886592913072
2023-01,244.90857380430703
2023-02,251.43269823468717
2023-03,243.89756348027473
2023-04,252.7768781303863
2023-05,244.57053351695376
2023-06,248.20194045757816
2023-07,254.05031268662242
